sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
1971,South African Grand Prix,Mario Andretti,1,9,4,79,RAS
1971,South African Grand Prix,Jackie Stewart,2,6,1,79,RAS
1971,South African Grand Prix,Clay Regazzoni,3,4,3,79,RAS
1971,South African Grand Prix,Reine Wisell,4,3,14,79,RAS
1971,South African Grand Prix,Chris Amon,5,2,2,78,RAS
1971,South African Grand Prix,Denny Hulme,6,1,7,78,RAS
1971,South African Grand Prix,Brian Redman,7,0,17,78,RAS
1971,South African Grand Prix,Jacky Ickx,8,0,8,78,RAS
1971,South African Grand Prix,Graham Hill,9,0,19,77,RAS
1971,South African Grand Prix,Ronnie Peterson,10,0,13,77,RAS
1971,South African Grand Prix,Henri Pescarolo,11,0,18,77,RAS
1971,South African Grand Prix,Rolf Stommelen,12,0,15,77,RAS
1971,South African Grand Prix,Andrea de Adamich,13,0,22,75,RAS
1971,South African Grand Prix,Emerson Fittipaldi,14,0,5,58,Engine
1971,South African Grand Prix,John Surtees,15,0,6,56,Gearbox
1971,South African Grand Prix,François Cevert,16,0,9,45,Accident
1971,South African Grand Prix,Howden Ganley,17,0,24,42,Physical
1971,South African Grand Prix,Pedro Rodríguez,18,0,10,33,Overheating
1971,South African Grand Prix,Dave Charlton,19,0,16,31,Engine
1971,South African Grand Prix,Jo Siffert,20,0,12,31,Overheating
1971,South African Grand Prix,John Love,21,0,21,30,Differential
1971,South African Grand Prix,Jackie Pretorius,22,0,20,22,Engine
1971,South African Grand Prix,Peter Gethin,23,0,11,7,Fuel leak
1971,South African Grand Prix,Jo Bonnier,24,0,23,5,Suspension
1971,South African Grand Prix,Alex Soler-Roig,25,0,25,5,Engine
1971,Spanish Grand Prix,Jackie Stewart,1,9,4,75,RAS
1971,Spanish Grand Prix,Jacky Ickx,2,6,1,75,RAS
1971,Spanish Grand Prix,Chris Amon,3,4,3,75,RAS
1971,Spanish Grand Prix,Pedro Rodríguez,4,3,5,75,RAS
1971,Spanish Grand Prix,Denny Hulme,5,2,9,75,RAS
1971,Spanish Grand Prix,Jean-Pierre Beltoise,6,1,6,74,RAS
1971,Spanish Grand Prix,François Cevert,7,0,12,74,RAS
1971,Spanish Grand Prix,Peter Gethin,8,0,7,73,RAS
1971,Spanish Grand Prix,Tim Schenken,9,0,21,72,RAS
1971,Spanish Grand Prix,Howden Ganley,10,0,17,71,RAS
1971,Spanish Grand Prix,John Surtees,11,0,22,67,RAS
1971,Spanish Grand Prix,Reine Wisell,12,0,16,58,Not classified
1971,Spanish Grand Prix,Emerson Fittipaldi,13,0,14,54,Suspension
1971,Spanish Grand Prix,Henri Pescarolo,14,0,11,53,Engine
1971,Spanish Grand Prix,Mario Andretti,15,0,8,50,Engine
1971,Spanish Grand Prix,Alex Soler-Roig,16,0,20,46,Fuel pump
1971,Spanish Grand Prix,Andrea de Adamich,17,0,18,26,Transmission
1971,Spanish Grand Prix,Ronnie Peterson,18,0,13,24,Ignition
1971,Spanish Grand Prix,Clay Regazzoni,19,0,2,13,Engine
1971,Spanish Grand Prix,Rolf Stommelen,20,0,19,9,Fuel pressure
1971,Spanish Grand Prix,Jo Siffert,21,0,15,5,Gearbox
1971,Spanish Grand Prix,Graham Hill,22,0,10,5,Steering
1971,Monaco Grand Prix,Jackie Stewart,1,9,1,80,RAS
1971,Monaco Grand Prix,Ronnie Peterson,2,6,6,80,RAS
1971,Monaco Grand Prix,Jacky Ickx,3,4,2,80,RAS
1971,Monaco Grand Prix,Denny Hulme,4,3,6,80,RAS
1971,Monaco Grand Prix,Emerson Fittipaldi,5,2,17,79,RAS
1971,Monaco Grand Prix,Rolf Stommelen,6,1,16,79,RAS
1971,Monaco Grand Prix,John Surtees,7,0,10,79,RAS
1971,Monaco Grand Prix,Henri Pescarolo,8,0,13,77,RAS
1971,Monaco Grand Prix,Pedro Rodríguez,9,0,5,76,RAS
1971,Monaco Grand Prix,Tim Schenken,10,0,18,76,RAS
1971,Monaco Grand Prix,Jo Siffert,11,0,3,58,Oil pipe
1971,Monaco Grand Prix,Jean-Pierre Beltoise,12,0,7,47,Differential
1971,Monaco Grand Prix,Chris Amon,13,0,4,45,Differential
1971,Monaco Grand Prix,Clay Regazzoni,14,0,11,24,Accident
1971,Monaco Grand Prix,Peter Gethin,15,0,14,22,Accident
1971,Monaco Grand Prix,Reine Wisell,16,0,12,21,Wheel bearing
1971,Monaco Grand Prix,François Cevert,17,0,15,5,Accident
1971,Monaco Grand Prix,Graham Hill,18,0,9,1,Accident
1971,Dutch Grand Prix,Jacky Ickx,1,9,1,70,RAS
1971,Dutch Grand Prix,Pedro Rodríguez,2,6,2,70,RAS
