sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
1965,South African Grand Prix,Jim Clark,1,9,1,85,RAS
1965,South African Grand Prix,John Surtees,2,6,2,85,RAS
1965,South African Grand Prix,Graham Hill,3,4,5,85,RAS
1965,South African Grand Prix,Mike Spence,4,3,4,85,RAS
1965,South African Grand Prix,Bruce McLaren,5,2,8,84,RAS
1965,South African Grand Prix,Jackie Stewart,6,1,11,83,RAS
1965,South African Grand Prix,Jo Siffert,7,0,14,83,RAS
1965,South African Grand Prix,Jack Brabham,8,0,3,81,RAS
1965,South African Grand Prix,Paul Hawkins,9,0,16,81,RAS
1965,South African Grand Prix,Peter de Klerk,10,0,17,79,RAS
1965,South African Grand Prix,Tony Maggs,11,0,13,77,RAS
1965,South African Grand Prix,Frank Gardner,12,0,15,75,RAS
1965,South African Grand Prix,Sam Tingle,13,0,20,73,RAS
1965,South African Grand Prix,David Prophet,14,0,19,71,RAS
1965,South African Grand Prix,Lorenzo Bandini,15,0,6,66,Ignition
1965,South African Grand Prix,Bob Anderson,16,0,12,50,Not classified
1965,South African Grand Prix,Jo Bonnier,17,0,7,42,Clutch
1965,South African Grand Prix,Jochen Rindt,18,0,10,39,Electrical
1965,South African Grand Prix,John Love,19,0,18,20,Halfshaft
1965,South African Grand Prix,Dan Gurney,20,0,9,11,Ignition
1965,South African Grand Prix,Ray Reed,29,0,0,0,Withdrew
1965,South African Grand Prix,David Clapham,30,0,0,0,Withdrew
1965,South African Grand Prix,Alex Blignaut,31,0,0,0,Withdrew
1965,Monaco Grand Prix,Graham Hill,1,9,1,100,RAS
1965,Monaco Grand Prix,Lorenzo Bandini,2,6,4,100,RAS
1965,Monaco Grand Prix,Jackie Stewart,3,4,3,100,RAS
1965,Monaco Grand Prix,John Surtees,4,3,5,99,Out of fuel
1965,Monaco Grand Prix,Bruce McLaren,5,2,7,98,RAS
1965,Monaco Grand Prix,Jo Siffert,6,1,10,98,RAS
1965,Monaco Grand Prix,Jo Bonnier,7,0,13,97,RAS
1965,Monaco Grand Prix,Denny Hulme,8,0,8,92,RAS
1965,Monaco Grand Prix,Bob Anderson,9,0,9,85,RAS
1965,Monaco Grand Prix,Paul Hawkins,10,0,14,79,Accident
1965,Monaco Grand Prix,Jack Brabham,11,0,2,43,Engine
1965,Monaco Grand Prix,Richard Attwood,12,0,6,43,Wheel
1965,Monaco Grand Prix,Ronnie Bucknum,13,0,15,33,Gearbox
1965,Monaco Grand Prix,Frank Gardner,14,0,11,29,Engine
1965,Monaco Grand Prix,Mike Hailwood,15,0,12,12,Gearbox
1965,Monaco Grand Prix,Richie Ginther,16,0,17,0,Halfshaft
1965,Belgian Grand Prix,Jim Clark,1,9,2,32,RAS
1965,Belgian Grand Prix,Jackie Stewart,2,6,3,32,RAS
1965,Belgian Grand Prix,Bruce McLaren,3,4,9,31,RAS
1965,Belgian Grand Prix,Jack Brabham,4,3,10,31,RAS
1965,Belgian Grand Prix,Graham Hill,5,2,1,31,RAS
1965,Belgian Grand Prix,Richie Ginther,6,1,4,31,RAS
1965,Belgian Grand Prix,Mike Spence,7,0,12,31,RAS
1965,Belgian Grand Prix,Jo Siffert,8,0,8,31,RAS
1965,Belgian Grand Prix,Lorenzo Bandini,9,0,15,30,RAS
1965,Belgian Grand Prix,Dan Gurney,10,0,5,30,RAS
1965,Belgian Grand Prix,Jochen Rindt,11,0,14,29,RAS
1965,Belgian Grand Prix,Lucien Bianchi,12,0,17,29,RAS
1965,Belgian Grand Prix,Innes Ireland,13,0,16,27,RAS
1965,Belgian Grand Prix,Richard Attwood,14,0,13,26,Accident
1965,Belgian Grand Prix,Masten Gregory,15,0,20,12,Fuel pump
1965,Belgian Grand Prix,Jo Bonnier,16,0,7,9,Ignition
1965,Belgian Grand Prix,Ronnie Bucknum,17,0,11,9,Gearbox
1965,Belgian Grand Prix,John Surtees,18,0,6,5,Engine
1965,Belgian Grand Prix,Frank Gardner,19,0,19,3,Ignition
1965,French Grand Prix,Jim Clark,1,9,1,40,RAS
1965,French Grand Prix,Jackie Stewart,2,6,2,40,RAS
1965,French Grand Prix,John Surtees,3,4,4,40,RAS
1965,French Grand Prix,Denny Hulme,4,3,6,40,RAS
1965,French Grand Prix,Graham Hill,5,2,13,39,RAS
1965,French Grand Prix,Jo Siffert,6,1,14,39,RAS
1965,French Grand Prix,Mike Spence,7,0,10,39,RAS
1965,French Grand Prix,Lorenzo Bandini,8,0,3,36,Accident
1965,French Grand Prix,Bob Anderson,9,0,15,34,Fuel system
1965,French Grand Prix,Bruce McLaren,10,0,9,23,Suspension
1965,French Grand Prix,Jo Bonnier,11,0,11,21,Alternator
1965,French Grand Prix,Chris Amon,12,0,8,20,Fuel system
1965,French Grand Prix,Innes Ireland,13,0,17,18,Gearbox
1965,French Grand Prix,Dan Gurney,14,0,5,16,Engine
1965,French Grand Prix,Richie Ginther,15,0,7,9,Ignition
1965,French Grand Prix,Ronnie Bucknum,16,0,16,4,Ignition
1965,French Grand Prix,Jochen Rindt,17,0,12,3,Accident
1965,British Grand Prix,Jim Clark,1,9,1,80,RAS
1965,British Grand Prix,Graham Hill,2,6,2,80,RAS
1965,British Grand Prix,John Surtees,3,4,5,80,RAS
1965,British Grand Prix,Mike Spence,4,3,6,80,RAS
1965,British Grand Prix,Jackie Stewart,5,2,4,80,RAS
1965,British Grand Prix,Dan Gurney,6,1,7,79,RAS
1965,British Grand Prix,Jo Bonnier,7,0,14,79,RAS
1965,British Grand Prix,Frank Gardner,8,0,13,78,RAS
1965,British Grand Prix,Jo Siffert,9,0,18,78,RAS
1965,British Grand Prix,Bruce McLaren,10,0,11,77,RAS
1965,British Grand Prix,Ian Raby,11,0,20,73,RAS
1965,British Grand Prix,Masten Gregory,12,0,19,70,RAS
1965,British Grand Prix,Richard Attwood,13,0,16,63,RAS
1965,British Grand Prix,Jochen Rindt,14,0,12,62,Engine
1965,British Grand Prix,Innes Ireland,15,0,15,41,Engine
1965,British Grand Prix,John Rhodes,16,0,21,38,Ignition
1965,British Grand Prix,Bob Anderson,17,0,17,33,Gearbox
1965,British Grand Prix,Denny Hulme,18,0,10,29,Alternator
1965,British Grand Prix,Richie Ginther,19,0,3,26,Injection
1965,British Grand Prix,Lorenzo Bandini,20,0,9,2,Engine
1965,British Grand Prix,Jack Brabham,21,0,8,0,Withdrew
1965,Dutch Grand Prix,Jim Clark,1,9,2,80,RAS
1965,Dutch Grand Prix,Jackie Stewart,2,6,6,80,RAS
1965,Dutch Grand Prix,Dan Gurney,3,4,5,80,RAS
1965,Dutch Grand Prix,Graham Hill,4,3,1,80,RAS
1965,Dutch Grand Prix,Denny Hulme,5,2,7,79,RAS
1965,Dutch Grand Prix,Richie Ginther,6,1,3,79,RAS
1965,Dutch Grand Prix,John Surtees,7,0,4,79,RAS
1965,Dutch Grand Prix,Mike Spence,8,0,8,79,RAS
1965,Dutch Grand Prix,Lorenzo Bandini,9,0,12,79,RAS
1965,Dutch Grand Prix,Innes Ireland,10,0,13,78,RAS
1965,Dutch Grand Prix,Frank Gardner,11,0,11,77,RAS
1965,Dutch Grand Prix,Richard Attwood,12,0,17,77,RAS
1965,Dutch Grand Prix,Jo Siffert,13,0,10,55,RAS
1965,Dutch Grand Prix,Jochen Rindt,14,0,14,48,Oil pressure
1965,Dutch Grand Prix,Bruce McLaren,15,0,9,36,Differential
1965,Dutch Grand Prix,Jo Bonnier,16,0,15,16,Oil leak
1965,Dutch Grand Prix,Bob Anderson,17,0,16,11,Engine
1965,German Grand Prix,Jim Clark,1,9,1,15,RAS
1965,German Grand Prix,Graham Hill,2,6,3,15,RAS
1965,German Grand Prix,Dan Gurney,3,4,5,15,RAS
1965,German Grand Prix,Jochen Rindt,4,3,8,15,RAS
1965,German Grand Prix,Jack Brabham,5,2,14,15,RAS
