sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
2026,Australian Grand Prix,George Russell,1,25,1,58,RAS
2026,Australian Grand Prix,Andrea Kimi Antonelli,2,18,2,58,RAS
2026,Australian Grand Prix,Charles Leclerc,3,15,4,58,RAS
2026,Australian Grand Prix,Lewis Hamilton,4,12,7,58,RAS
2026,Australian Grand Prix,Lando Norris,5,10,6,58,RAS
2026,Australian Grand Prix,Max Verstappen,6,8,20,58,RAS
2026,Australian Grand Prix,Oliver Bearman,7,6,12,57,Lapped
2026,Australian Grand Prix,Arvid Lindblad,8,4,9,57,Lapped
2026,Australian Grand Prix,Gabriel Bortoleto,9,2,10,57,Lapped
2026,Australian Grand Prix,Pierre Gasly,10,1,14,57,Lapped
2026,Australian Grand Prix,Esteban Ocon,11,0,13,57,Lapped
2026,Australian Grand Prix,Alexander Albon,12,0,15,57,Lapped
2026,Australian Grand Prix,Liam Lawson,13,0,8,57,Lapped
2026,Australian Grand Prix,Franco Colapinto,14,0,16,56,Lapped
2026,Australian Grand Prix,Carlos Sainz,15,0,21,56,Lapped
2026,Australian Grand Prix,Sergio Pérez,16,0,18,55,Lapped
2026,Australian Grand Prix,Lance Stroll,17,0,22,43,Lapped
2026,Australian Grand Prix,Fernando Alonso,18,0,17,21,DNF
2026,Australian Grand Prix,Valtteri Bottas,19,0,19,15,DNF
2026,Australian Grand Prix,Isack Hadjar,20,0,3,10,DNF
2026,Australian Grand Prix,Oscar Piastri,21,0,5,0,Did not start
2026,Australian Grand Prix,Nico Hülkenberg,22,0,11,0,Did not start
2026,Chinese Grand Prix,Andrea Kimi Antonelli,1,25,1,56,RAS
2026,Chinese Grand Prix,George Russell,2,18,2,56,RAS
2026,Chinese Grand Prix,Lewis Hamilton,3,15,3,56,RAS
2026,Chinese Grand Prix,Charles Leclerc,4,12,4,56,RAS
2026,Chinese Grand Prix,Oliver Bearman,5,10,10,56,RAS
2026,Chinese Grand Prix,Pierre Gasly,6,8,7,56,RAS
2026,Chinese Grand Prix,Liam Lawson,7,6,14,56,RAS
2026,Chinese Grand Prix,Isack Hadjar,8,4,9,56,RAS
2026,Chinese Grand Prix,Carlos Sainz,9,2,17,55,Lapped
2026,Chinese Grand Prix,Franco Colapinto,10,1,12,55,Lapped
2026,Chinese Grand Prix,Nico Hülkenberg,11,0,11,55,Lapped
2026,Chinese Grand Prix,Arvid Lindblad,12,0,15,55,Lapped
2026,Chinese Grand Prix,Valtteri Bottas,13,0,19,55,Lapped
2026,Chinese Grand Prix,Esteban Ocon,14,0,13,55,Lapped
2026,Chinese Grand Prix,Sergio Pérez,15,0,21,55,Lapped
2026,Chinese Grand Prix,Max Verstappen,16,0,8,45,DNF
2026,Chinese Grand Prix,Fernando Alonso,17,0,18,32,DNF
2026,Chinese Grand Prix,Lance Stroll,18,0,20,9,DNF
2026,Chinese Grand Prix,Oscar Piastri,19,0,5,0,Did not start
2026,Chinese Grand Prix,Lando Norris,20,0,6,0,Did not start
2026,Chinese Grand Prix,Gabriel Bortoleto,21,0,16,0,Did not start
2026,Chinese Grand Prix,Alexander Albon,22,0,22,0,Did not start
