sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
1964,Monaco Grand Prix,Graham Hill,1,9,3,100,RAS
1964,Monaco Grand Prix,Richie Ginther,2,6,8,99,RAS
1964,Monaco Grand Prix,Peter Arundell,3,4,6,97,RAS
1964,Monaco Grand Prix,Jim Clark,4,3,1,96,Engine
1964,Monaco Grand Prix,Jo Bonnier,5,2,11,96,RAS
1964,Monaco Grand Prix,Mike Hailwood,6,1,15,96,RAS
1964,Monaco Grand Prix,Bob Anderson,7,0,12,86,Gearbox
1964,Monaco Grand Prix,Jo Siffert,8,0,16,78,RAS
1964,Monaco Grand Prix,Phil Hill,9,0,9,70,Suspension
1964,Monaco Grand Prix,Lorenzo Bandini,10,0,7,68,Gearbox
1964,Monaco Grand Prix,Dan Gurney,11,0,5,62,Gearbox
1964,Monaco Grand Prix,Maurice Trintignant,12,0,13,53,Overheating
1964,Monaco Grand Prix,Jack Brabham,13,0,2,29,Injection
1964,Monaco Grand Prix,Bruce McLaren,14,0,10,17,Wheel bearing
1964,Monaco Grand Prix,John Surtees,15,0,4,15,Gearbox
1964,Monaco Grand Prix,Trevor Taylor,16,0,14,8,Fuel leak
1964,Monaco Grand Prix,Innes Ireland,20,0,0,0,Withdrew
1964,Monaco Grand Prix,André Pilette,21,0,0,0,Withdrew
1964,Monaco Grand Prix,Giancarlo Baghetti,22,0,0,0,Withdrew
1964,Monaco Grand Prix,Tony Maggs,23,0,0,0,Withdrew
1964,Dutch Grand Prix,Jim Clark,1,9,2,80,RAS
1964,Dutch Grand Prix,John Surtees,2,6,4,80,RAS
1964,Dutch Grand Prix,Peter Arundell,3,4,6,79,RAS
1964,Dutch Grand Prix,Graham Hill,4,3,3,79,RAS
1964,Dutch Grand Prix,Chris Amon,5,2,13,79,RAS
1964,Dutch Grand Prix,Bob Anderson,6,1,11,78,RAS
1964,Dutch Grand Prix,Bruce McLaren,7,0,5,78,RAS
1964,Dutch Grand Prix,Phil Hill,8,0,9,76,RAS
1964,Dutch Grand Prix,Jo Bonnier,9,0,12,76,RAS
1964,Dutch Grand Prix,Giancarlo Baghetti,10,0,16,74,RAS
1964,Dutch Grand Prix,Richie Ginther,11,0,8,64,RAS
1964,Dutch Grand Prix,Mike Hailwood,12,0,14,57,Differential
1964,Dutch Grand Prix,Jo Siffert,13,0,18,55,RAS
1964,Dutch Grand Prix,Jack Brabham,14,0,7,44,Ignition
1964,Dutch Grand Prix,Dan Gurney,15,0,1,23,Steering
1964,Dutch Grand Prix,Lorenzo Bandini,16,0,10,20,Ignition
1964,Dutch Grand Prix,Carel Godin de Beaufort,17,0,17,8,Engine
1964,Dutch Grand Prix,Tony Maggs,18,0,0,0,Accident
1964,Belgian Grand Prix,Jim Clark,1,9,6,32,RAS
1964,Belgian Grand Prix,Bruce McLaren,2,6,7,32,RAS
1964,Belgian Grand Prix,Jack Brabham,3,4,3,32,RAS
1964,Belgian Grand Prix,Richie Ginther,4,3,8,32,RAS
1964,Belgian Grand Prix,Graham Hill,5,2,2,31,Fuel pump
1964,Belgian Grand Prix,Dan Gurney,6,1,1,31,Out of fuel
1964,Belgian Grand Prix,Trevor Taylor,7,0,12,31,RAS
1964,Belgian Grand Prix,Giancarlo Baghetti,8,0,17,31,RAS
1964,Belgian Grand Prix,Peter Arundell,9,0,4,28,Overheating
1964,Belgian Grand Prix,Innes Ireland,10,0,16,28,RAS
1964,Belgian Grand Prix,Peter Revson,11,0,10,28,DQ
1964,Belgian Grand Prix,Jo Siffert,12,0,13,14,Engine
1964,Belgian Grand Prix,Phil Hill,13,0,15,13,Engine
1964,Belgian Grand Prix,Lorenzo Bandini,14,0,9,12,Engine
1964,Belgian Grand Prix,André Pilette,15,0,20,11,Engine
1964,Belgian Grand Prix,Jo Bonnier,16,0,14,8,Driver unwell
1964,Belgian Grand Prix,John Surtees,17,0,5,4,Engine
1964,Belgian Grand Prix,Chris Amon,18,0,11,3,Engine
1964,French Grand Prix,Dan Gurney,1,9,2,57,RAS
1964,French Grand Prix,Graham Hill,2,6,6,57,RAS
1964,French Grand Prix,Jack Brabham,3,4,5,57,RAS
1964,French Grand Prix,Peter Arundell,4,3,4,57,RAS
1964,French Grand Prix,Richie Ginther,5,2,9,57,RAS
1964,French Grand Prix,Bruce McLaren,6,1,7,56,RAS
1964,French Grand Prix,Phil Hill,7,0,10,56,RAS
1964,French Grand Prix,Mike Hailwood,8,0,13,56,RAS
1964,French Grand Prix,Lorenzo Bandini,9,0,8,55,RAS
1964,French Grand Prix,Chris Amon,10,0,14,53,RAS
1964,French Grand Prix,Maurice Trintignant,11,0,16,52,RAS
1964,French Grand Prix,Bob Anderson,12,0,15,50,RAS
1964,French Grand Prix,Innes Ireland,13,0,11,32,Accident
1964,French Grand Prix,Jim Clark,14,0,1,31,Engine
1964,French Grand Prix,John Surtees,15,0,3,6,Engine
1964,French Grand Prix,Trevor Taylor,16,0,12,6,Accident
1964,French Grand Prix,Jo Siffert,17,0,17,4,Clutch
1964,British Grand Prix,Jim Clark,1,9,1,80,RAS
1964,British Grand Prix,Graham Hill,2,6,2,80,RAS
1964,British Grand Prix,John Surtees,3,4,5,80,RAS
1964,British Grand Prix,Jack Brabham,4,3,4,79,RAS
