sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
1970,German Grand Prix,Emerson Fittipaldi,4,3,13,50,RAS
1970,German Grand Prix,Rolf Stommelen,5,2,11,49,RAS
1970,German Grand Prix,Henri Pescarolo,6,1,5,49,RAS
1970,German Grand Prix,François Cevert,7,0,14,49,RAS
1970,German Grand Prix,Jo Siffert,8,0,4,47,Ignition
1970,German Grand Prix,John Surtees,9,0,15,46,Engine
1970,German Grand Prix,Graham Hill,10,0,20,37,Engine
1970,German Grand Prix,Chris Amon,11,0,6,34,Engine
1970,German Grand Prix,Clay Regazzoni,12,0,3,30,Engine
1970,German Grand Prix,John Miles,13,0,10,24,Engine
1970,German Grand Prix,Jackie Stewart,14,0,7,20,Engine
1970,German Grand Prix,Mario Andretti,15,0,9,15,Gearbox
1970,German Grand Prix,Ronnie Peterson,16,0,19,11,Engine
1970,German Grand Prix,Pedro Rodríguez,17,0,8,7,Ignition
1970,German Grand Prix,Jackie Oliver,18,0,18,5,Engine
1970,German Grand Prix,Jack Brabham,19,0,12,4,Oil leak
1970,German Grand Prix,Jean-Pierre Beltoise,20,0,21,4,Suspension
1970,German Grand Prix,Peter Gethin,21,0,17,3,Throttle
1970,Austrian Grand Prix,Jacky Ickx,1,9,3,60,RAS
1970,Austrian Grand Prix,Clay Regazzoni,2,6,2,60,RAS
1970,Austrian Grand Prix,Rolf Stommelen,3,4,17,60,RAS
1970,Austrian Grand Prix,Pedro Rodríguez,4,3,22,59,RAS
1970,Austrian Grand Prix,Jackie Oliver,5,2,14,59,RAS
1970,Austrian Grand Prix,Jean-Pierre Beltoise,6,1,7,59,RAS
1970,Austrian Grand Prix,Ignazio Giunti,7,0,5,59,RAS
1970,Austrian Grand Prix,Chris Amon,8,0,5,59,RAS
1970,Austrian Grand Prix,Jo Siffert,9,0,20,59,RAS
1970,Austrian Grand Prix,Peter Gethin,10,0,21,59,RAS
1970,Austrian Grand Prix,George Eaton,11,0,23,58,RAS
1970,Austrian Grand Prix,Andrea de Adamich,12,0,15,57,RAS
1970,Austrian Grand Prix,Jack Brabham,13,0,8,56,RAS
1970,Austrian Grand Prix,Henri Pescarolo,14,0,13,56,RAS
1970,Austrian Grand Prix,Emerson Fittipaldi,15,0,16,55,RAS
1970,Austrian Grand Prix,Denny Hulme,16,0,11,30,Engine
1970,Austrian Grand Prix,John Surtees,17,0,12,27,Engine
1970,Austrian Grand Prix,Tim Schenken,18,0,19,25,Engine
1970,Austrian Grand Prix,Jochen Rindt,19,0,1,21,Engine
1970,Austrian Grand Prix,Mario Andretti,20,0,18,13,Accident
1970,Austrian Grand Prix,Silvio Moser,21,0,24,13,Radiator
1970,Austrian Grand Prix,Jackie Stewart,22,0,4,7,Fuel pipe
1970,Austrian Grand Prix,John Miles,23,0,10,4,Brakes
1970,Austrian Grand Prix,François Cevert,24,0,9,0,Engine
1970,Italian Grand Prix,Clay Regazzoni,1,9,3,68,RAS
1970,Italian Grand Prix,Jackie Stewart,2,6,4,68,RAS
1970,Italian Grand Prix,Jean-Pierre Beltoise,3,4,14,68,RAS
1970,Italian Grand Prix,Denny Hulme,4,3,9,68,RAS
1970,Italian Grand Prix,Rolf Stommelen,5,2,17,68,RAS
1970,Italian Grand Prix,François Cevert,6,1,11,68,RAS
1970,Italian Grand Prix,Chris Amon,7,0,18,67,RAS
1970,Italian Grand Prix,Andrea de Adamich,8,0,12,61,RAS
1970,Italian Grand Prix,Peter Gethin,9,0,16,60,Not classified
1970,Italian Grand Prix,Jackie Oliver,10,0,6,36,Engine
1970,Italian Grand Prix,Ronnie Peterson,11,0,13,35,Engine
1970,Italian Grand Prix,Jack Brabham,12,0,8,31,Accident
1970,Italian Grand Prix,Jacky Ickx,13,0,1,25,Clutch
1970,Italian Grand Prix,George Eaton,14,0,20,21,Overheating
1970,Italian Grand Prix,Tim Schenken,15,0,19,17,Engine
1970,Italian Grand Prix,Ignazio Giunti,16,0,15,14,Fuel system
1970,Italian Grand Prix,Henri Pescarolo,17,0,5,14,Engine
1970,Italian Grand Prix,Pedro Rodríguez,18,0,2,12,Engine
1970,Italian Grand Prix,Jo Siffert,19,0,7,3,Engine
1970,Italian Grand Prix,John Surtees,20,0,10,0,Electrical
1970,Italian Grand Prix,Graham Hill,21,0,0,0,Withdrew
1970,Italian Grand Prix,John Miles,22,0,0,0,Withdrew
1970,Italian Grand Prix,Jochen Rindt,23,0,0,0,Fatal accident
1970,Italian Grand Prix,Emerson Fittipaldi,25,0,0,0,Withdrew
1970,Canadian Grand Prix,Jacky Ickx,1,9,2,90,RAS
1970,Canadian Grand Prix,Clay Regazzoni,2,6,3,90,RAS
1970,Canadian Grand Prix,Chris Amon,3,4,6,90,RAS
1970,Canadian Grand Prix,Pedro Rodríguez,4,3,7,89,RAS
1970,Canadian Grand Prix,John Surtees,5,2,5,89,RAS
1970,Canadian Grand Prix,Peter Gethin,6,1,11,88,RAS
1970,Canadian Grand Prix,Henri Pescarolo,7,0,8,87,RAS
1970,Canadian Grand Prix,Jean-Pierre Beltoise,8,0,13,85,Clutch
1970,Canadian Grand Prix,François Cevert,9,0,4,85,RAS
1970,Canadian Grand Prix,George Eaton,10,0,9,85,RAS
1970,Canadian Grand Prix,Tim Schenken,11,0,17,79,Not classified
1970,Canadian Grand Prix,Graham Hill,12,0,20,77,Not classified
1970,Canadian Grand Prix,Andrea de Adamich,13,0,12,69,Oil pressure
1970,Canadian Grand Prix,Ronnie Peterson,14,0,16,65,Not classified
1970,Canadian Grand Prix,Denny Hulme,15,0,15,58,Engine
1970,Canadian Grand Prix,Jack Brabham,16,0,19,57,Oil leak
1970,Canadian Grand Prix,Jackie Oliver,17,0,10,52,Not classified
1970,Canadian Grand Prix,Jackie Stewart,18,0,1,31,Axle
1970,Canadian Grand Prix,Rolf Stommelen,19,0,18,22,Handling
1970,Canadian Grand Prix,Jo Siffert,20,0,14,21,Engine
1970,United States Grand Prix,Emerson Fittipaldi,1,9,3,108,RAS
1970,United States Grand Prix,Pedro Rodríguez,2,6,4,108,RAS
1970,United States Grand Prix,Reine Wisell,3,4,9,108,RAS
1970,United States Grand Prix,Jacky Ickx,4,3,1,107,RAS
1970,United States Grand Prix,Chris Amon,5,2,5,107,RAS
1970,United States Grand Prix,Derek Bell,6,1,13,107,RAS
1970,United States Grand Prix,Denny Hulme,7,0,11,106,RAS
1970,United States Grand Prix,Henri Pescarolo,8,0,12,105,RAS
1970,United States Grand Prix,Jo Siffert,9,0,23,105,RAS
1970,United States Grand Prix,Jack Brabham,10,0,16,105,RAS
1970,United States Grand Prix,Ronnie Peterson,11,0,15,104,RAS
1970,United States Grand Prix,Rolf Stommelen,12,0,19,104,RAS
1970,United States Grand Prix,Clay Regazzoni,13,0,6,101,RAS
1970,United States Grand Prix,Peter Gethin,14,0,21,100,RAS
1970,United States Grand Prix,Jackie Stewart,15,0,2,82,Oil leak
1970,United States Grand Prix,Graham Hill,16,0,10,72,Clutch
1970,United States Grand Prix,François Cevert,17,0,17,62,Wheel
1970,United States Grand Prix,Tim Schenken,18,0,20,61,Suspension
1970,United States Grand Prix,Jo Bonnier,19,0,24,50,Water pipe
1970,United States Grand Prix,Jean-Pierre Beltoise,20,0,18,27,Handling
1970,United States Grand Prix,Gus Hutchison,21,0,22,21,Fuel leak
1970,United States Grand Prix,Jackie Oliver,22,0,7,14,Engine
1970,United States Grand Prix,George Eaton,23,0,14,10,Engine
1970,United States Grand Prix,John Surtees,24,0,8,6,Engine
1970,Mexican Grand Prix,Jacky Ickx,1,9,3,65,RAS
1970,Mexican Grand Prix,Clay Regazzoni,2,6,1,65,RAS
1970,Mexican Grand Prix,Denny Hulme,3,4,14,65,RAS
1970,Mexican Grand Prix,Chris Amon,4,3,5,65,RAS
1970,Mexican Grand Prix,Jean-Pierre Beltoise,5,2,6,65,RAS
1970,Mexican Grand Prix,Pedro Rodríguez,6,1,7,65,RAS
1970,Mexican Grand Prix,Jackie Oliver,7,0,13,64,RAS
1970,Mexican Grand Prix,John Surtees,8,0,15,64,RAS
1970,Mexican Grand Prix,Henri Pescarolo,9,0,11,61,RAS
1970,Mexican Grand Prix,Reine Wisell,10,0,12,56,Not classified
1970,Mexican Grand Prix,Jack Brabham,11,0,4,52,Engine
1970,Mexican Grand Prix,Jackie Stewart,12,0,2,33,Suspension
1970,Mexican Grand Prix,Peter Gethin,13,0,10,27,Engine
1970,Mexican Grand Prix,Rolf Stommelen,14,0,17,15,Fuel system
1970,Mexican Grand Prix,François Cevert,15,0,9,8,Engine
1970,Mexican Grand Prix,Graham Hill,16,0,8,4,Overheating
1970,Mexican Grand Prix,Jo Siffert,17,0,16,3,Engine
1970,Mexican Grand Prix,Emerson Fittipaldi,18,0,18,1,Engine
