sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
2020,Austrian Grand Prix,Valtteri Bottas,1,25,1,71,RAS
2020,Austrian Grand Prix,Charles Leclerc,2,18,7,71,RAS
2020,Austrian Grand Prix,Lando Norris,3,16,3,71,RAS
2020,Austrian Grand Prix,Lewis Hamilton,4,12,5,71,RAS
2020,Austrian Grand Prix,Carlos Sainz,5,10,8,71,RAS
2020,Austrian Grand Prix,Sergio Pérez,6,8,6,71,RAS
2020,Austrian Grand Prix,Pierre Gasly,7,6,12,71,RAS
2020,Austrian Grand Prix,Esteban Ocon,8,4,14,71,RAS
2020,Austrian Grand Prix,Antonio Giovinazzi,9,2,18,71,RAS
2020,Austrian Grand Prix,Sebastian Vettel,10,1,11,71,RAS
2020,Austrian Grand Prix,Nicholas Latifi,11,0,20,71,RAS
2020,Austrian Grand Prix,Daniil Kvyat,12,0,13,69,Suspension
2020,Austrian Grand Prix,Alexander Albon,13,0,4,67,Electronics
2020,Austrian Grand Prix,Kimi Räikkönen,14,0,19,53,Wheel
2020,Austrian Grand Prix,George Russell,15,0,17,49,Fuel pressure
2020,Austrian Grand Prix,Romain Grosjean,16,0,15,49,Brakes
2020,Austrian Grand Prix,Kevin Magnussen,17,0,16,24,Brakes
2020,Austrian Grand Prix,Lance Stroll,18,0,9,20,Engine
2020,Austrian Grand Prix,Daniel Ricciardo,19,0,10,17,Overheating
2020,Austrian Grand Prix,Max Verstappen,20,0,2,11,Electronics
2020,Styrian Grand Prix,Lewis Hamilton,1,25,1,71,RAS
2020,Styrian Grand Prix,Valtteri Bottas,2,18,4,71,RAS
2020,Styrian Grand Prix,Max Verstappen,3,15,2,71,RAS
2020,Styrian Grand Prix,Alexander Albon,4,12,6,71,RAS
2020,Styrian Grand Prix,Lando Norris,5,10,9,71,RAS
2020,Styrian Grand Prix,Sergio Pérez,6,8,17,71,RAS
2020,Styrian Grand Prix,Lance Stroll,7,6,12,71,RAS
2020,Styrian Grand Prix,Daniel Ricciardo,8,4,8,71,RAS
2020,Styrian Grand Prix,Carlos Sainz,9,3,3,70,RAS
2020,Styrian Grand Prix,Daniil Kvyat,10,1,13,70,RAS
2020,Styrian Grand Prix,Kimi Räikkönen,11,0,16,70,RAS
2020,Styrian Grand Prix,Kevin Magnussen,12,0,15,70,RAS
2020,Styrian Grand Prix,Romain Grosjean,13,0,0,70,RAS
2020,Styrian Grand Prix,Antonio Giovinazzi,14,0,19,70,RAS
2020,Styrian Grand Prix,Pierre Gasly,15,0,7,70,RAS
2020,Styrian Grand Prix,George Russell,16,0,11,69,RAS
2020,Styrian Grand Prix,Nicholas Latifi,17,0,18,69,RAS
2020,Styrian Grand Prix,Esteban Ocon,18,0,5,25,Overheating
2020,Styrian Grand Prix,Charles Leclerc,19,0,14,4,Collision damage
2020,Styrian Grand Prix,Sebastian Vettel,20,0,10,1,Collision damage
2020,Hungarian Grand Prix,Lewis Hamilton,1,26,1,70,RAS
2020,Hungarian Grand Prix,Max Verstappen,2,18,7,70,RAS
2020,Hungarian Grand Prix,Valtteri Bottas,3,15,2,70,RAS
2020,Hungarian Grand Prix,Lance Stroll,4,12,3,70,RAS
2020,Hungarian Grand Prix,Alexander Albon,5,10,13,70,RAS
2020,Hungarian Grand Prix,Sebastian Vettel,6,8,5,69,RAS
2020,Hungarian Grand Prix,Sergio Pérez,7,6,4,69,RAS
2020,Hungarian Grand Prix,Daniel Ricciardo,8,4,11,69,RAS
2020,Hungarian Grand Prix,Carlos Sainz,9,2,9,69,RAS
2020,Hungarian Grand Prix,Kevin Magnussen,10,1,0,69,RAS
2020,Hungarian Grand Prix,Charles Leclerc,11,0,6,69,RAS
2020,Hungarian Grand Prix,Daniil Kvyat,12,0,17,69,RAS
2020,Hungarian Grand Prix,Lando Norris,13,0,8,69,RAS
2020,Hungarian Grand Prix,Esteban Ocon,14,0,14,69,RAS
2020,Hungarian Grand Prix,Kimi Räikkönen,15,0,20,69,RAS
2020,Hungarian Grand Prix,Romain Grosjean,16,0,0,69,RAS
2020,Hungarian Grand Prix,Antonio Giovinazzi,17,0,19,69,RAS
2020,Hungarian Grand Prix,George Russell,18,0,12,69,RAS
2020,Hungarian Grand Prix,Nicholas Latifi,19,0,15,65,RAS
