sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
2000,Australian Grand Prix,Michael Schumacher,1,10,3,58,RAS
2000,Australian Grand Prix,Rubens Barrichello,2,6,4,58,RAS
2000,Australian Grand Prix,Ralf Schumacher,3,4,11,58,RAS
2000,Australian Grand Prix,Jacques Villeneuve,4,3,8,58,RAS
2000,Australian Grand Prix,Giancarlo Fisichella,5,2,9,58,RAS
2000,Australian Grand Prix,Ricardo Zonta,6,1,16,58,RAS
2000,Australian Grand Prix,Alexander Wurz,7,0,14,58,RAS
2000,Australian Grand Prix,Marc Gené,8,0,18,57,RAS
2000,Australian Grand Prix,Nick Heidfeld,9,0,15,56,RAS
2000,Australian Grand Prix,Mika Salo,10,0,10,58,DQ
2000,Australian Grand Prix,Jenson Button,11,0,21,46,Engine
2000,Australian Grand Prix,Pedro Diniz,12,0,19,41,Transmission
2000,Australian Grand Prix,Gastón Mazzacane,13,0,22,40,Gearbox
2000,Australian Grand Prix,Heinz-Harald Frentzen,14,0,5,39,Hydraulics
2000,Australian Grand Prix,Jarno Trulli,15,0,6,35,Engine
2000,Australian Grand Prix,Jean Alesi,16,0,17,27,Hydraulics
2000,Australian Grand Prix,Mika Häkkinen,17,0,1,18,Engine
2000,Australian Grand Prix,Jos Verstappen,18,0,13,16,Suspension
2000,Australian Grand Prix,David Coulthard,19,0,2,11,Engine
2000,Australian Grand Prix,Pedro de la Rosa,20,0,12,6,Suspension
2000,Australian Grand Prix,Eddie Irvine,21,0,7,6,Spun off
2000,Australian Grand Prix,Johnny Herbert,22,0,20,1,Clutch
2000,Brazilian Grand Prix,Michael Schumacher,1,10,3,71,RAS
2000,Brazilian Grand Prix,Giancarlo Fisichella,2,6,5,71,RAS
2000,Brazilian Grand Prix,Heinz-Harald Frentzen,3,4,7,71,RAS
2000,Brazilian Grand Prix,Jarno Trulli,4,3,12,71,RAS
2000,Brazilian Grand Prix,Ralf Schumacher,5,2,11,70,RAS
2000,Brazilian Grand Prix,Jenson Button,6,1,9,70,RAS
2000,Brazilian Grand Prix,Jos Verstappen,7,0,14,70,RAS
2000,Brazilian Grand Prix,Pedro de la Rosa,8,0,16,70,RAS
2000,Brazilian Grand Prix,Ricardo Zonta,9,0,8,69,RAS
2000,Brazilian Grand Prix,Gastón Mazzacane,10,0,20,69,RAS
2000,Brazilian Grand Prix,David Coulthard,11,0,2,71,DQ
2000,Brazilian Grand Prix,Johnny Herbert,12,0,17,51,Gearbox
2000,Brazilian Grand Prix,Marc Gené,13,0,18,31,Engine
2000,Brazilian Grand Prix,Mika Häkkinen,14,0,1,30,Oil pressure
2000,Brazilian Grand Prix,Rubens Barrichello,15,0,4,27,Hydraulics
