sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
2017,Australian Grand Prix,Sebastian Vettel,1,25,2,57,RAS
2017,Australian Grand Prix,Lewis Hamilton,2,18,1,57,RAS
2017,Australian Grand Prix,Valtteri Bottas,3,15,3,57,RAS
2017,Australian Grand Prix,Kimi Räikkönen,4,12,4,57,RAS
2017,Australian Grand Prix,Max Verstappen,5,10,5,57,RAS
2017,Australian Grand Prix,Felipe Massa,6,8,7,57,RAS
2017,Australian Grand Prix,Sergio Pérez,7,6,10,56,RAS
2017,Australian Grand Prix,Carlos Sainz,8,4,8,56,RAS
2017,Australian Grand Prix,Daniil Kvyat,9,2,9,56,RAS
2017,Australian Grand Prix,Esteban Ocon,10,1,13,56,RAS
2017,Australian Grand Prix,Nico Hülkenberg,11,0,11,56,RAS
2017,Australian Grand Prix,Antonio Giovinazzi,12,0,16,55,RAS
2017,Australian Grand Prix,Stoffel Vandoorne,13,0,18,55,RAS
2017,Australian Grand Prix,Fernando Alonso,14,0,12,50,Vibrations
2017,Australian Grand Prix,Kevin Magnussen,15,0,17,46,Suspension
2017,Australian Grand Prix,Lance Stroll,16,0,20,40,Brakes
2017,Australian Grand Prix,Daniel Ricciardo,17,0,0,25,Power Unit
2017,Australian Grand Prix,Marcus Ericsson,18,0,14,21,Hydraulics
2017,Australian Grand Prix,Jolyon Palmer,19,0,19,15,Brakes
2017,Australian Grand Prix,Romain Grosjean,20,0,6,13,Water leak
2017,Chinese Grand Prix,Lewis Hamilton,1,25,1,56,RAS
2017,Chinese Grand Prix,Sebastian Vettel,2,18,2,56,RAS
2017,Chinese Grand Prix,Max Verstappen,3,15,16,56,RAS
2017,Chinese Grand Prix,Daniel Ricciardo,4,12,5,56,RAS
2017,Chinese Grand Prix,Kimi Räikkönen,5,10,4,56,RAS
2017,Chinese Grand Prix,Valtteri Bottas,6,8,3,56,RAS
2017,Chinese Grand Prix,Carlos Sainz,7,6,11,56,RAS
2017,Chinese Grand Prix,Kevin Magnussen,8,4,12,55,RAS
2017,Chinese Grand Prix,Sergio Pérez,9,2,8,55,RAS
2017,Chinese Grand Prix,Esteban Ocon,10,1,17,55,RAS
2017,Chinese Grand Prix,Romain Grosjean,11,0,19,55,RAS
2017,Chinese Grand Prix,Nico Hülkenberg,12,0,7,55,RAS
2017,Chinese Grand Prix,Jolyon Palmer,13,0,20,55,RAS
2017,Chinese Grand Prix,Felipe Massa,14,0,6,55,RAS
2017,Chinese Grand Prix,Marcus Ericsson,15,0,14,55,RAS
2017,Chinese Grand Prix,Fernando Alonso,16,0,13,33,Driveshaft
2017,Chinese Grand Prix,Daniil Kvyat,17,0,9,18,Hydraulics
2017,Chinese Grand Prix,Stoffel Vandoorne,18,0,15,17,Fuel pressure
2017,Chinese Grand Prix,Antonio Giovinazzi,19,0,18,3,Accident
2017,Chinese Grand Prix,Lance Stroll,20,0,10,0,Collision
2017,Bahrain Grand Prix,Sebastian Vettel,1,25,3,57,RAS
2017,Bahrain Grand Prix,Lewis Hamilton,2,18,2,57,RAS
2017,Bahrain Grand Prix,Valtteri Bottas,3,15,1,57,RAS
2017,Bahrain Grand Prix,Kimi Räikkönen,4,12,5,57,RAS
2017,Bahrain Grand Prix,Daniel Ricciardo,5,10,4,57,RAS
2017,Bahrain Grand Prix,Felipe Massa,6,8,8,57,RAS
2017,Bahrain Grand Prix,Sergio Pérez,7,6,18,57,RAS
2017,Bahrain Grand Prix,Romain Grosjean,8,4,9,57,RAS
2017,Bahrain Grand Prix,Nico Hülkenberg,9,2,7,57,RAS
2017,Bahrain Grand Prix,Esteban Ocon,10,1,14,57,RAS
2017,Bahrain Grand Prix,Pascal Wehrlein,11,0,13,56,RAS
2017,Bahrain Grand Prix,Daniil Kvyat,12,0,11,56,RAS
2017,Bahrain Grand Prix,Jolyon Palmer,13,0,10,56,RAS
2017,Bahrain Grand Prix,Fernando Alonso,14,0,15,54,Power Unit
2017,Bahrain Grand Prix,Marcus Ericsson,15,0,19,50,Gearbox
2017,Bahrain Grand Prix,Carlos Sainz,16,0,16,12,Collision
2017,Bahrain Grand Prix,Lance Stroll,17,0,12,12,Collision
2017,Bahrain Grand Prix,Max Verstappen,18,0,6,11,Brakes
2017,Bahrain Grand Prix,Kevin Magnussen,19,0,20,8,Electrical
2017,Bahrain Grand Prix,Stoffel Vandoorne,20,0,17,0,Power Unit
2017,Russian Grand Prix,Valtteri Bottas,1,25,3,52,RAS
2017,Russian Grand Prix,Sebastian Vettel,2,18,1,52,RAS
2017,Russian Grand Prix,Kimi Räikkönen,3,15,2,52,RAS
2017,Russian Grand Prix,Lewis Hamilton,4,12,4,52,RAS
2017,Russian Grand Prix,Max Verstappen,5,10,7,52,RAS
2017,Russian Grand Prix,Sergio Pérez,6,8,9,52,RAS
2017,Russian Grand Prix,Esteban Ocon,7,6,10,52,RAS
2017,Russian Grand Prix,Nico Hülkenberg,8,4,8,52,RAS
2017,Russian Grand Prix,Felipe Massa,9,2,6,51,RAS
2017,Russian Grand Prix,Carlos Sainz,10,1,14,51,RAS
2017,Russian Grand Prix,Lance Stroll,11,0,11,51,RAS
2017,Russian Grand Prix,Daniil Kvyat,12,0,12,51,RAS
2017,Russian Grand Prix,Kevin Magnussen,13,0,13,51,RAS
2017,Russian Grand Prix,Stoffel Vandoorne,14,0,20,51,RAS
2017,Russian Grand Prix,Marcus Ericsson,15,0,18,51,RAS
2017,Russian Grand Prix,Pascal Wehrlein,16,0,17,50,RAS
