sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
2010,Bahrain Grand Prix,Fernando Alonso,1,25,3,49,RAS
2010,Bahrain Grand Prix,Felipe Massa,2,18,2,49,RAS
2010,Bahrain Grand Prix,Lewis Hamilton,3,15,4,49,RAS
2010,Bahrain Grand Prix,Sebastian Vettel,4,12,1,49,RAS
2010,Bahrain Grand Prix,Nico Rosberg,5,10,5,49,RAS
2010,Bahrain Grand Prix,Michael Schumacher,6,8,7,49,RAS
2010,Bahrain Grand Prix,Jenson Button,7,6,8,49,RAS
2010,Bahrain Grand Prix,Mark Webber,8,4,6,49,RAS
2010,Bahrain Grand Prix,Vitantonio Liuzzi,9,2,12,49,RAS
2010,Bahrain Grand Prix,Rubens Barrichello,10,1,11,49,RAS
2010,Bahrain Grand Prix,Robert Kubica,11,0,9,49,RAS
2010,Bahrain Grand Prix,Adrian Sutil,12,0,10,49,RAS
2010,Bahrain Grand Prix,Jaime Alguersuari,13,0,18,49,RAS
2010,Bahrain Grand Prix,Nico Hülkenberg,14,0,13,48,RAS
2010,Bahrain Grand Prix,Heikki Kovalainen,15,0,21,47,RAS
2010,Bahrain Grand Prix,Sébastien Buemi,16,0,15,46,Electrical
2010,Bahrain Grand Prix,Jarno Trulli,17,0,20,46,Hydraulics
2010,Bahrain Grand Prix,Pedro de la Rosa,18,0,14,28,Hydraulics
2010,Bahrain Grand Prix,Bruno Senna,19,0,23,17,Overheating
2010,Bahrain Grand Prix,Timo Glock,20,0,19,16,Gearbox
2010,Bahrain Grand Prix,Vitaly Petrov,21,0,17,13,Suspension
2010,Bahrain Grand Prix,Kamui Kobayashi,22,0,16,11,Hydraulics
2010,Bahrain Grand Prix,Lucas di Grassi,23,0,22,2,Hydraulics
2010,Bahrain Grand Prix,Karun Chandhok,24,0,24,1,Accident
2010,Australian Grand Prix,Jenson Button,1,25,4,58,RAS
2010,Australian Grand Prix,Robert Kubica,2,18,9,58,RAS
2010,Australian Grand Prix,Felipe Massa,3,15,5,58,RAS
2010,Australian Grand Prix,Fernando Alonso,4,12,3,58,RAS
2010,Australian Grand Prix,Nico Rosberg,5,10,6,58,RAS
2010,Australian Grand Prix,Lewis Hamilton,6,8,11,58,RAS
2010,Australian Grand Prix,Vitantonio Liuzzi,7,6,13,58,RAS
2010,Australian Grand Prix,Rubens Barrichello,8,4,8,58,RAS
2010,Australian Grand Prix,Mark Webber,9,2,2,58,RAS
2010,Australian Grand Prix,Michael Schumacher,10,1,7,58,RAS
2010,Australian Grand Prix,Jaime Alguersuari,11,0,17,58,RAS
2010,Australian Grand Prix,Pedro de la Rosa,12,0,14,58,RAS
2010,Australian Grand Prix,Heikki Kovalainen,13,0,19,56,RAS
2010,Australian Grand Prix,Karun Chandhok,14,0,22,53,RAS
2010,Australian Grand Prix,Timo Glock,15,0,23,41,Suspension
2010,Australian Grand Prix,Lucas di Grassi,16,0,24,26,Hydraulics
