sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
1974,Argentine Grand Prix,Denny Hulme,1,9,10,53,RAS
1974,Argentine Grand Prix,Niki Lauda,2,6,8,53,RAS
1974,Argentine Grand Prix,Clay Regazzoni,3,4,2,53,RAS
1974,Argentine Grand Prix,Mike Hailwood,4,3,9,53,RAS
1974,Argentine Grand Prix,Jean-Pierre Beltoise,5,2,14,53,RAS
1974,Argentine Grand Prix,Patrick Depailler,6,1,15,53,RAS
1974,Argentine Grand Prix,Carlos Reutemann,7,0,6,52,Out of fuel
1974,Argentine Grand Prix,Howden Ganley,8,0,19,52,Out of fuel
1974,Argentine Grand Prix,Henri Pescarolo,9,0,21,52,RAS
1974,Argentine Grand Prix,Emerson Fittipaldi,10,0,3,52,RAS
1974,Argentine Grand Prix,Guy Edwards,11,0,25,51,RAS
1974,Argentine Grand Prix,John Watson,12,0,20,49,RAS
1974,Argentine Grand Prix,Ronnie Peterson,13,0,1,48,RAS
1974,Argentine Grand Prix,Graham Hill,14,0,17,45,Engine
1974,Argentine Grand Prix,Jacky Ickx,15,0,7,36,Clutch
1974,Argentine Grand Prix,Richard Robarts,16,0,22,36,Gearbox
1974,Argentine Grand Prix,Hans-Joachim Stuck,17,0,23,31,Clutch
1974,Argentine Grand Prix,François Migault,18,0,24,31,Water leak
1974,Argentine Grand Prix,Jody Scheckter,19,0,12,25,Engine
1974,Argentine Grand Prix,Carlos Pace,20,0,11,21,Suspension
1974,Argentine Grand Prix,Arturo Merzario,21,0,13,19,Overheating
1974,Argentine Grand Prix,James Hunt,22,0,5,11,Overheating
1974,Argentine Grand Prix,Jochen Mass,23,0,18,10,Engine
1974,Argentine Grand Prix,Peter Revson,24,0,4,1,Accident
1974,Argentine Grand Prix,Jean-Pierre Jarier,25,0,16,0,Accident
1974,Brazilian Grand Prix,Emerson Fittipaldi,1,9,1,32,RAS
1974,Brazilian Grand Prix,Clay Regazzoni,2,6,8,32,RAS
1974,Brazilian Grand Prix,Jacky Ickx,3,4,5,31,RAS
1974,Brazilian Grand Prix,Carlos Pace,4,3,12,31,RAS
1974,Brazilian Grand Prix,Mike Hailwood,5,2,7,31,RAS
1974,Brazilian Grand Prix,Ronnie Peterson,6,1,4,31,RAS
1974,Brazilian Grand Prix,Carlos Reutemann,7,0,2,31,RAS
1974,Brazilian Grand Prix,Patrick Depailler,8,0,16,31,RAS
1974,Brazilian Grand Prix,James Hunt,9,0,18,31,RAS
1974,Brazilian Grand Prix,Jean-Pierre Beltoise,10,0,17,31,RAS
1974,Brazilian Grand Prix,Graham Hill,11,0,21,31,RAS
1974,Brazilian Grand Prix,Denny Hulme,12,0,11,31,RAS
1974,Brazilian Grand Prix,Jody Scheckter,13,0,14,31,RAS
1974,Brazilian Grand Prix,Henri Pescarolo,14,0,22,30,RAS
1974,Brazilian Grand Prix,Richard Robarts,15,0,24,30,RAS
1974,Brazilian Grand Prix,François Migault,16,0,23,30,RAS
1974,Brazilian Grand Prix,Jochen Mass,17,0,10,30,RAS
1974,Brazilian Grand Prix,John Watson,18,0,15,27,Clutch
1974,Brazilian Grand Prix,Hans-Joachim Stuck,19,0,13,24,Transmission
1974,Brazilian Grand Prix,Jean-Pierre Jarier,20,0,19,21,Brakes
1974,Brazilian Grand Prix,Arturo Merzario,21,0,9,20,Throttle
1974,Brazilian Grand Prix,Peter Revson,22,0,6,10,Overheating
1974,Brazilian Grand Prix,Howden Ganley,23,0,20,8,Ignition
1974,Brazilian Grand Prix,Niki Lauda,24,0,25,2,Engine
1974,Brazilian Grand Prix,Guy Edwards,25,0,3,2,Chassis
1974,South African Grand Prix,Carlos Reutemann,1,9,4,78,RAS
1974,South African Grand Prix,Jean-Pierre Beltoise,2,6,11,78,RAS
1974,South African Grand Prix,Mike Hailwood,3,4,12,78,RAS
1974,South African Grand Prix,Patrick Depailler,4,3,15,78,RAS
1974,South African Grand Prix,Hans-Joachim Stuck,5,2,7,78,RAS
1974,South African Grand Prix,Arturo Merzario,6,1,3,78,RAS
1974,South African Grand Prix,Emerson Fittipaldi,7,0,5,78,RAS
1974,South African Grand Prix,Jody Scheckter,8,0,8,78,RAS
1974,South African Grand Prix,Denny Hulme,9,0,9,77,RAS
1974,South African Grand Prix,Vittorio Brambilla,10,0,19,77,RAS
1974,South African Grand Prix,Carlos Pace,11,0,2,77,RAS
1974,South African Grand Prix,Graham Hill,12,0,18,77,RAS
1974,South African Grand Prix,Ian Scheckter,13,0,22,76,RAS
1974,South African Grand Prix,Eddie Keizan,14,0,24,76,RAS
1974,South African Grand Prix,François Migault,15,0,25,75,RAS
1974,South African Grand Prix,Niki Lauda,16,0,1,74,Ignition
1974,South African Grand Prix,Richard Robarts,17,0,23,74,RAS
1974,South African Grand Prix,Henri Pescarolo,18,0,21,72,RAS
1974,South African Grand Prix,Dave Charlton,19,0,20,71,RAS
1974,South African Grand Prix,Clay Regazzoni,20,0,6,65,Oil pressure
1974,South African Grand Prix,John Watson,21,0,13,54,Fuel system
1974,South African Grand Prix,Jacky Ickx,22,0,10,31,Brakes
1974,South African Grand Prix,James Hunt,23,0,14,13,Transmission
1974,South African Grand Prix,Jochen Mass,24,0,17,11,Suspension
1974,South African Grand Prix,Paddy Driver,25,0,26,6,Clutch
1974,South African Grand Prix,Ronnie Peterson,26,0,16,2,Collision
1974,South African Grand Prix,Tom Belsø,27,0,27,0,Clutch
1974,Spanish Grand Prix,Niki Lauda,1,9,1,84,RAS
1974,Spanish Grand Prix,Clay Regazzoni,2,6,3,84,RAS
1974,Spanish Grand Prix,Emerson Fittipaldi,3,4,4,83,RAS
1974,Spanish Grand Prix,Hans-Joachim Stuck,4,3,13,82,RAS
1974,Spanish Grand Prix,Jody Scheckter,5,2,9,82,RAS
1974,Spanish Grand Prix,Denny Hulme,6,1,8,82,RAS
1974,Spanish Grand Prix,Brian Redman,7,0,21,81,RAS
1974,Spanish Grand Prix,Patrick Depailler,8,0,16,81,RAS
1974,Spanish Grand Prix,Mike Hailwood,9,0,17,81,RAS
1974,Spanish Grand Prix,James Hunt,10,0,10,81,RAS
1974,Spanish Grand Prix,John Watson,11,0,15,80,RAS
1974,Spanish Grand Prix,Henri Pescarolo,12,0,20,80,RAS
1974,Spanish Grand Prix,Carlos Pace,13,0,14,78,RAS
1974,Spanish Grand Prix,Tim Schenken,14,0,25,76,Spun off
1974,Spanish Grand Prix,Jean-Pierre Jarier,15,0,12,73,Not classified
1974,Spanish Grand Prix,Graham Hill,16,0,19,43,Engine
1974,Spanish Grand Prix,Arturo Merzario,17,0,7,37,Accident
1974,Spanish Grand Prix,Jochen Mass,18,0,18,35,Gearbox
1974,Spanish Grand Prix,François Migault,19,0,22,27,Engine
1974,Spanish Grand Prix,Jacky Ickx,20,0,5,26,Brakes
1974,Spanish Grand Prix,Ronnie Peterson,21,0,2,23,Engine
1974,Spanish Grand Prix,Chris Amon,22,0,23,22,Brakes
1974,Spanish Grand Prix,Rikky von Opel,23,0,24,14,Oil leak
1974,Spanish Grand Prix,Carlos Reutemann,24,0,6,12,Spun off
1974,Spanish Grand Prix,Jean-Pierre Beltoise,25,0,11,2,Engine
1974,Belgian Grand Prix,Emerson Fittipaldi,1,9,4,85,RAS
1974,Belgian Grand Prix,Niki Lauda,2,6,3,85,RAS
1974,Belgian Grand Prix,Jody Scheckter,3,4,2,85,RAS
1974,Belgian Grand Prix,Clay Regazzoni,4,3,1,85,RAS
1974,Belgian Grand Prix,Jean-Pierre Beltoise,5,2,7,85,RAS
1974,Belgian Grand Prix,Denny Hulme,6,1,12,85,RAS
1974,Belgian Grand Prix,Mike Hailwood,7,0,13,84,RAS
1974,Belgian Grand Prix,Graham Hill,8,0,29,83,RAS
1974,Belgian Grand Prix,Vittorio Brambilla,9,0,31,83,RAS
1974,Belgian Grand Prix,Tim Schenken,10,0,23,83,RAS
1974,Belgian Grand Prix,John Watson,11,0,19,83,RAS
1974,Belgian Grand Prix,Guy Edwards,12,0,21,82,RAS
1974,Belgian Grand Prix,Jean-Pierre Jarier,13,0,17,82,RAS
1974,Belgian Grand Prix,Gijs van Lennep,14,0,30,82,RAS
1974,Belgian Grand Prix,Vern Schuppan,15,0,14,82,RAS
1974,Belgian Grand Prix,François Migault,16,0,25,82,RAS
1974,Belgian Grand Prix,Teddy Pilette,17,0,27,81,RAS
1974,Belgian Grand Prix,Brian Redman,18,0,18,80,Engine
1974,Belgian Grand Prix,Jacky Ickx,19,0,16,72,Overheating
1974,Belgian Grand Prix,Tom Pryce,20,0,20,66,Collision
1974,Belgian Grand Prix,Carlos Reutemann,21,0,24,62,Engine
1974,Belgian Grand Prix,Ronnie Peterson,22,0,5,56,Fuel leak
1974,Belgian Grand Prix,Patrick Depailler,23,0,28,53,Brakes
1974,Belgian Grand Prix,Jochen Mass,24,0,26,53,Suspension
1974,Belgian Grand Prix,Gérard Larrousse,25,0,11,53,Tyre
1974,Belgian Grand Prix,Carlos Pace,26,0,8,50,Handling
1974,Belgian Grand Prix,Rikky von Opel,27,0,22,49,Engine
1974,Belgian Grand Prix,James Hunt,28,0,9,45,Accident
1974,Belgian Grand Prix,Arturo Merzario,29,0,6,29,Transmission
1974,Belgian Grand Prix,Henri Pescarolo,30,0,15,12,Collision
1974,Belgian Grand Prix,Hans-Joachim Stuck,31,0,10,6,Clutch
1974,Monaco Grand Prix,Ronnie Peterson,1,9,3,78,RAS
1974,Monaco Grand Prix,Jody Scheckter,2,6,5,78,RAS
1974,Monaco Grand Prix,Jean-Pierre Jarier,3,4,6,78,RAS
1974,Monaco Grand Prix,Clay Regazzoni,4,3,2,78,RAS
1974,Monaco Grand Prix,Emerson Fittipaldi,5,2,13,77,RAS
1974,Monaco Grand Prix,John Watson,6,1,23,77,RAS
1974,Monaco Grand Prix,Graham Hill,7,0,21,76,RAS
1974,Monaco Grand Prix,Guy Edwards,8,0,26,75,RAS
1974,Monaco Grand Prix,Patrick Depailler,9,0,4,74,RAS
1974,Monaco Grand Prix,Henri Pescarolo,10,0,27,62,Gearbox
1974,Monaco Grand Prix,Jacky Ickx,11,0,19,34,Engine
