sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
1967,British Grand Prix,Bob Anderson,11,0,17,67,Engine
1967,British Grand Prix,Graham Hill,12,0,2,64,Engine
1967,British Grand Prix,Mike Spence,13,0,11,44,Ignition
1967,British Grand Prix,Dan Gurney,14,0,5,34,Clutch
1967,British Grand Prix,Silvio Moser,15,0,20,29,Oil pressure
1967,British Grand Prix,Jochen Rindt,16,0,8,26,Engine
1967,British Grand Prix,Jackie Stewart,17,0,12,20,Transmission
1967,British Grand Prix,Bruce McLaren,18,0,10,14,Engine
1967,British Grand Prix,Jo Siffert,19,0,18,10,Engine
1967,British Grand Prix,Jo Bonnier,20,0,9,0,Engine
1967,British Grand Prix,Piers Courage,21,0,0,0,Withdrew
1967,German Grand Prix,Denny Hulme,1,9,2,15,RAS
1967,German Grand Prix,Jack Brabham,2,6,7,15,RAS
1967,German Grand Prix,Chris Amon,3,4,8,15,RAS
1967,German Grand Prix,John Surtees,4,3,6,15,RAS
1967,German Grand Prix,Jackie Oliver,5,0,19,15,RAS
1967,German Grand Prix,Jo Bonnier,6,2,16,15,RAS
1967,German Grand Prix,Alan Rees,7,0,20,15,RAS
1967,German Grand Prix,Guy Ligier,8,1,17,14,RAS
1967,German Grand Prix,Chris Irwin,9,0,15,13,RAS
1967,German Grand Prix,David Hobbs,10,0,22,13,RAS
1967,German Grand Prix,Pedro Rodríguez,11,0,10,13,RAS
1967,German Grand Prix,Dan Gurney,12,0,4,12,Halfshaft
1967,German Grand Prix,Jacky Ickx,13,0,18,12,Suspension
1967,German Grand Prix,Brian Hart,14,0,25,12,RAS
1967,German Grand Prix,Jo Siffert,15,0,12,12,Fuel pump
1967,German Grand Prix,Graham Hill,16,0,13,8,Suspension
1967,German Grand Prix,Hubert Hahne,17,0,14,6,Suspension
1967,German Grand Prix,Jackie Stewart,18,0,3,5,Differential
1967,German Grand Prix,Jim Clark,19,0,1,4,Suspension
1967,German Grand Prix,Jochen Rindt,20,0,9,4,Radiator
1967,German Grand Prix,Kurt Ahrens,21,0,23,4,Radiator
1967,German Grand Prix,Bruce McLaren,22,0,5,3,Oil leak
1967,German Grand Prix,Mike Spence,23,0,11,3,Differential
1967,German Grand Prix,Jo Schlesser,24,0,21,2,Engine
1967,Canadian Grand Prix,Jack Brabham,1,9,7,90,RAS
1967,Canadian Grand Prix,Denny Hulme,2,6,3,90,RAS
1967,Canadian Grand Prix,Dan Gurney,3,4,5,89,RAS
1967,Canadian Grand Prix,Graham Hill,4,3,2,88,RAS
1967,Canadian Grand Prix,Mike Spence,5,2,10,87,RAS
1967,Canadian Grand Prix,Chris Amon,6,1,4,87,RAS
1967,Canadian Grand Prix,Bruce McLaren,7,0,6,86,RAS
1967,Canadian Grand Prix,Jo Bonnier,8,0,14,85,RAS
1967,Canadian Grand Prix,David Hobbs,9,0,12,85,RAS
1967,Canadian Grand Prix,Richard Attwood,10,0,13,84,RAS
1967,Canadian Grand Prix,Mike Fisher,11,0,17,81,RAS
1967,Canadian Grand Prix,Jim Clark,12,0,1,69,Ignition
1967,Canadian Grand Prix,Eppie Wietzes,13,0,16,69,DQ
1967,Canadian Grand Prix,Jackie Stewart,14,0,9,65,Throttle
1967,Canadian Grand Prix,Al Pease,15,0,15,47,Not classified
1967,Canadian Grand Prix,Chris Irwin,16,0,11,18,Spun off
1967,Canadian Grand Prix,Jochen Rindt,17,0,8,4,Ignition
1967,Italian Grand Prix,John Surtees,1,9,9,68,RAS
1967,Italian Grand Prix,Jack Brabham,2,6,2,68,RAS
1967,Italian Grand Prix,Jim Clark,3,4,1,68,RAS
1967,Italian Grand Prix,Jochen Rindt,4,3,11,68,RAS
1967,Italian Grand Prix,Mike Spence,5,2,12,67,RAS
1967,Italian Grand Prix,Jacky Ickx,6,1,15,66,RAS
1967,Italian Grand Prix,Chris Amon,7,0,4,64,RAS
1967,Italian Grand Prix,Graham Hill,8,0,8,58,Engine
1967,Italian Grand Prix,Jo Siffert,9,0,13,50,Accident
1967,Italian Grand Prix,Giancarlo Baghetti,10,0,17,50,Engine
1967,Italian Grand Prix,Bruce McLaren,11,0,3,46,Engine
1967,Italian Grand Prix,Jo Bonnier,12,0,14,46,Overheating
1967,Italian Grand Prix,Jackie Stewart,13,0,7,45,Engine
1967,Italian Grand Prix,Denny Hulme,14,0,6,30,Overheating
1967,Italian Grand Prix,Guy Ligier,15,0,18,26,Engine
1967,Italian Grand Prix,Chris Irwin,16,0,16,16,Injection
1967,Italian Grand Prix,Ludovico Scarfiotti,17,0,10,5,Engine
1967,Italian Grand Prix,Dan Gurney,18,0,5,4,Engine
1967,United States Grand Prix,Jim Clark,1,9,2,108,RAS
1967,United States Grand Prix,Graham Hill,2,6,1,108,RAS
1967,United States Grand Prix,Denny Hulme,3,4,6,107,RAS
1967,United States Grand Prix,Jo Siffert,4,3,12,106,RAS
1967,United States Grand Prix,Jack Brabham,5,2,5,104,RAS
1967,United States Grand Prix,Jo Bonnier,6,1,15,101,RAS
1967,United States Grand Prix,Jean-Pierre Beltoise,7,0,18,101,RAS
1967,United States Grand Prix,John Surtees,8,0,11,96,Alternator
1967,United States Grand Prix,Chris Amon,9,0,4,95,Engine
1967,United States Grand Prix,Jackie Stewart,10,0,10,72,Injection
1967,United States Grand Prix,Jacky Ickx,11,0,16,45,Overheating
1967,United States Grand Prix,Guy Ligier,12,0,17,43,Engine
1967,United States Grand Prix,Chris Irwin,13,0,14,41,Engine
1967,United States Grand Prix,Mike Spence,14,0,13,35,Engine
1967,United States Grand Prix,Jochen Rindt,15,0,8,33,Engine
1967,United States Grand Prix,Dan Gurney,16,0,3,24,Suspension
1967,United States Grand Prix,Bruce McLaren,17,0,9,16,Water leak
1967,United States Grand Prix,Moisés Solana,18,0,7,7,Ignition
1967,Mexican Grand Prix,Jim Clark,1,9,1,65,RAS
1967,Mexican Grand Prix,Jack Brabham,2,6,5,65,RAS
1967,Mexican Grand Prix,Denny Hulme,3,4,6,64,RAS
1967,Mexican Grand Prix,John Surtees,4,3,7,64,RAS
1967,Mexican Grand Prix,Mike Spence,5,2,11,63,RAS
1967,Mexican Grand Prix,Pedro Rodríguez,6,1,13,63,RAS
1967,Mexican Grand Prix,Jean-Pierre Beltoise,7,0,14,63,RAS
1967,Mexican Grand Prix,Jonathan Williams,8,0,16,63,RAS
1967,Mexican Grand Prix,Chris Amon,9,0,2,62,Out of fuel
1967,Mexican Grand Prix,Jo Bonnier,10,0,17,61,RAS
1967,Mexican Grand Prix,Guy Ligier,11,0,19,41,RAS
1967,Mexican Grand Prix,Jo Siffert,12,0,10,59,Overheating
1967,Mexican Grand Prix,Bruce McLaren,13,0,8,45,Oil pressure
1967,Mexican Grand Prix,Chris Irwin,14,0,15,33,Oil leak
1967,Mexican Grand Prix,Jackie Stewart,15,0,12,24,Engine
1967,Mexican Grand Prix,Graham Hill,16,0,4,18,Halfshaft
1967,Mexican Grand Prix,Moisés Solana,17,0,9,12,Suspension
1967,Mexican Grand Prix,Dan Gurney,18,0,3,4,Radiator
1967,Mexican Grand Prix,Mike Fisher,19,0,10,0,Fuel system
