sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
2025,Australian Grand Prix,Lando Norris,1,25,1,57,RAS
2025,Australian Grand Prix,Max Verstappen,2,18,3,57,RAS
2025,Australian Grand Prix,George Russell,3,15,4,57,RAS
2025,Australian Grand Prix,Andrea Kimi Antonelli,4,12,16,57,RAS
2025,Australian Grand Prix,Alexander Albon,5,10,6,57,RAS
2025,Australian Grand Prix,Lance Stroll,6,8,13,57,RAS
2025,Australian Grand Prix,Nico Hülkenberg,7,6,17,57,RAS
2025,Australian Grand Prix,Charles Leclerc,8,4,7,57,RAS
2025,Australian Grand Prix,Oscar Piastri,9,2,2,57,RAS
2025,Australian Grand Prix,Lewis Hamilton,10,1,8,57,RAS
2025,Australian Grand Prix,Pierre Gasly,11,0,9,57,RAS
2025,Australian Grand Prix,Yuki Tsunoda,12,0,5,57,RAS
2025,Australian Grand Prix,Esteban Ocon,13,0,19,57,RAS
2025,Australian Grand Prix,Oliver Bearman,14,0,20,57,RAS
2025,Australian Grand Prix,Liam Lawson,15,0,18,46,DNF
2025,Australian Grand Prix,Gabriel Bortoleto,16,0,15,45,DNF
2025,Australian Grand Prix,Fernando Alonso,17,0,12,32,DNF
2025,Australian Grand Prix,Carlos Sainz,18,0,10,0,DNF
2025,Australian Grand Prix,Jack Doohan,19,0,14,0,DNF
2025,Australian Grand Prix,Isack Hadjar,20,0,11,0,DNF
2025,Chinese Grand Prix,Oscar Piastri,1,25,1,56,RAS
2025,Chinese Grand Prix,Lando Norris,2,18,3,56,RAS
2025,Chinese Grand Prix,George Russell,3,15,2,56,RAS
2025,Chinese Grand Prix,Max Verstappen,4,12,4,56,RAS
2025,Chinese Grand Prix,Esteban Ocon,5,10,11,56,RAS
2025,Chinese Grand Prix,Andrea Kimi Antonelli,6,8,8,56,RAS
2025,Chinese Grand Prix,Alexander Albon,7,6,10,56,RAS
2025,Chinese Grand Prix,Oliver Bearman,8,4,17,56,RAS
2025,Chinese Grand Prix,Lance Stroll,9,2,14,56,RAS
2025,Chinese Grand Prix,Carlos Sainz,10,1,15,56,RAS
2025,Chinese Grand Prix,Isack Hadjar,11,0,7,56,RAS
2025,Chinese Grand Prix,Liam Lawson,12,0,20,56,RAS
2025,Chinese Grand Prix,Jack Doohan,13,0,18,56,RAS
2025,Chinese Grand Prix,Gabriel Bortoleto,14,0,19,55,Lapped
2025,Chinese Grand Prix,Nico Hülkenberg,15,0,12,55,Lapped
2025,Chinese Grand Prix,Yuki Tsunoda,16,0,9,55,Lapped
2025,Chinese Grand Prix,Fernando Alonso,17,0,13,4,DNF
2025,Chinese Grand Prix,Charles Leclerc,18,0,6,0,DQ
2025,Chinese Grand Prix,Lewis Hamilton,19,0,5,0,DQ
2025,Chinese Grand Prix,Pierre Gasly,20,0,16,0,DQ
2025,Japanese Grand Prix,Max Verstappen,1,25,1,53,RAS
2025,Japanese Grand Prix,Lando Norris,2,18,2,53,RAS
2025,Japanese Grand Prix,Oscar Piastri,3,15,3,53,RAS
2025,Japanese Grand Prix,Charles Leclerc,4,12,4,53,RAS
2025,Japanese Grand Prix,George Russell,5,10,5,53,RAS
2025,Japanese Grand Prix,Andrea Kimi Antonelli,6,8,6,53,RAS
2025,Japanese Grand Prix,Lewis Hamilton,7,6,8,53,RAS
2025,Japanese Grand Prix,Isack Hadjar,8,4,7,53,RAS
2025,Japanese Grand Prix,Alexander Albon,9,2,9,53,RAS
2025,Japanese Grand Prix,Oliver Bearman,10,1,10,53,RAS
2025,Japanese Grand Prix,Fernando Alonso,11,0,12,53,RAS
2025,Japanese Grand Prix,Yuki Tsunoda,12,0,14,53,RAS
2025,Japanese Grand Prix,Pierre Gasly,13,0,11,53,RAS
2025,Japanese Grand Prix,Carlos Sainz,14,0,15,53,RAS
2025,Japanese Grand Prix,Jack Doohan,15,0,19,53,RAS
2025,Japanese Grand Prix,Nico Hülkenberg,16,0,16,53,RAS
2025,Japanese Grand Prix,Liam Lawson,17,0,13,53,RAS
2025,Japanese Grand Prix,Esteban Ocon,18,0,18,53,RAS
2025,Japanese Grand Prix,Gabriel Bortoleto,19,0,17,53,RAS
2025,Japanese Grand Prix,Lance Stroll,20,0,20,52,Lapped
2025,Bahrain Grand Prix,Oscar Piastri,1,25,1,57,RAS
2025,Bahrain Grand Prix,George Russell,2,18,3,57,RAS
2025,Bahrain Grand Prix,Lando Norris,3,15,6,57,RAS
2025,Bahrain Grand Prix,Charles Leclerc,4,12,2,57,RAS
2025,Bahrain Grand Prix,Lewis Hamilton,5,10,9,57,RAS
2025,Bahrain Grand Prix,Max Verstappen,6,8,7,57,RAS
2025,Bahrain Grand Prix,Pierre Gasly,7,6,4,57,RAS
2025,Bahrain Grand Prix,Esteban Ocon,8,4,14,57,RAS
2025,Bahrain Grand Prix,Yuki Tsunoda,9,2,10,57,RAS
2025,Bahrain Grand Prix,Oliver Bearman,10,1,20,57,RAS
2025,Bahrain Grand Prix,Andrea Kimi Antonelli,11,0,5,57,RAS
