sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
2011,Australian Grand Prix,Sebastian Vettel,1,25,1,58,RAS
2011,Australian Grand Prix,Lewis Hamilton,2,18,2,58,RAS
2011,Australian Grand Prix,Vitaly Petrov,3,15,6,58,RAS
2011,Australian Grand Prix,Fernando Alonso,4,12,5,58,RAS
2011,Australian Grand Prix,Mark Webber,5,10,3,58,RAS
2011,Australian Grand Prix,Jenson Button,6,8,4,58,RAS
2011,Australian Grand Prix,Felipe Massa,7,6,8,58,RAS
2011,Australian Grand Prix,Sébastien Buemi,8,4,10,57,RAS
2011,Australian Grand Prix,Adrian Sutil,9,2,16,57,RAS
2011,Australian Grand Prix,Paul di Resta,10,1,14,57,RAS
2011,Australian Grand Prix,Jaime Alguersuari,11,0,12,57,RAS
2011,Australian Grand Prix,Nick Heidfeld,12,0,18,57,RAS
2011,Australian Grand Prix,Jarno Trulli,13,0,20,56,RAS
2011,Australian Grand Prix,Jérôme d'Ambrosio,14,0,22,54,RAS
2011,Australian Grand Prix,Timo Glock,15,0,21,49,RAS
2011,Australian Grand Prix,Rubens Barrichello,16,0,17,48,Transmission
2011,Australian Grand Prix,Nico Rosberg,17,0,7,22,Collision
2011,Australian Grand Prix,Heikki Kovalainen,18,0,19,19,Water leak
2011,Australian Grand Prix,Michael Schumacher,19,0,11,19,Collision
2011,Australian Grand Prix,Pastor Maldonado,20,0,15,9,Transmission
2011,Australian Grand Prix,Kamui Kobayashi,21,0,9,58,DQ
2011,Australian Grand Prix,Sergio Pérez,22,0,13,58,DQ
2011,Malaysian Grand Prix,Sebastian Vettel,1,25,1,56,RAS
2011,Malaysian Grand Prix,Jenson Button,2,18,4,56,RAS
2011,Malaysian Grand Prix,Nick Heidfeld,3,15,6,56,RAS
2011,Malaysian Grand Prix,Mark Webber,4,12,3,56,RAS
2011,Malaysian Grand Prix,Felipe Massa,5,10,7,56,RAS
2011,Malaysian Grand Prix,Fernando Alonso,6,8,5,56,RAS
2011,Malaysian Grand Prix,Kamui Kobayashi,7,6,10,56,RAS
2011,Malaysian Grand Prix,Lewis Hamilton,8,4,2,56,RAS
2011,Malaysian Grand Prix,Michael Schumacher,9,2,11,56,RAS
2011,Malaysian Grand Prix,Paul di Resta,10,1,14,56,RAS
2011,Malaysian Grand Prix,Adrian Sutil,11,0,17,55,RAS
2011,Malaysian Grand Prix,Nico Rosberg,12,0,9,55,RAS
