sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
1960,Argentine Grand Prix,Bruce McLaren,1,8,13,80,RAS
1960,Argentine Grand Prix,Cliff Allison,2,6,7,80,RAS
1960,Argentine Grand Prix,Stirling Moss,3,0,8,80,RAS
1960,Argentine Grand Prix,Maurice Trintignant,3,0,8,80,RAS
1960,Argentine Grand Prix,Carlos Menditeguy,4,3,12,80,RAS
1960,Argentine Grand Prix,Wolfgang von Trips,5,2,5,79,RAS
1960,Argentine Grand Prix,Innes Ireland,6,1,2,79,RAS
1960,Argentine Grand Prix,Jo Bonnier,7,0,4,79,RAS
1960,Argentine Grand Prix,Phil Hill,8,0,6,77,RAS
1960,Argentine Grand Prix,Alberto Rodriguez Larreta,9,0,15,77,RAS
1960,Argentine Grand Prix,José Froilán González,10,0,11,77,RAS
1960,Argentine Grand Prix,Roberto Bonomi,11,0,17,76,RAS
1960,Argentine Grand Prix,Masten Gregory,12,0,16,76,RAS
1960,Argentine Grand Prix,Gino Munaron,13,0,19,72,RAS
1960,Argentine Grand Prix,Nasif Estéfano,14,0,20,70,RAS
1960,Argentine Grand Prix,Harry Schell,15,0,9,63,Fuel pump
1960,Argentine Grand Prix,Jack Brabham,16,0,10,42,Gearbox
1960,Argentine Grand Prix,Stirling Moss,17,0,1,40,Suspension
1960,Argentine Grand Prix,Graham Hill,18,0,3,37,Overheating
1960,Argentine Grand Prix,Alan Stacey,19,0,14,24,Physical
1960,Argentine Grand Prix,Ettore Chimeri,20,0,21,23,Physical
1960,Argentine Grand Prix,Antonio Creus,21,0,22,16,Physical
1960,Argentine Grand Prix,Giorgio Scarlatti,22,0,18,11,Overheating
1960,Monaco Grand Prix,Stirling Moss,1,8,1,100,RAS
1960,Monaco Grand Prix,Bruce McLaren,2,6,11,100,RAS
1960,Monaco Grand Prix,Phil Hill,3,4,10,100,RAS
1960,Monaco Grand Prix,Tony Brooks,4,3,3,99,RAS
1960,Monaco Grand Prix,Jo Bonnier,5,2,5,83,RAS
1960,Monaco Grand Prix,Richie Ginther,6,1,9,70,RAS
1960,Monaco Grand Prix,Graham Hill,7,0,6,66,Spun off
1960,Monaco Grand Prix,Wolfgang von Trips,8,0,8,61,Clutch
1960,Monaco Grand Prix,Innes Ireland,9,0,7,56,RAS
1960,Monaco Grand Prix,Dan Gurney,10,0,14,44,Suspension
1960,Monaco Grand Prix,Jack Brabham,11,0,2,40,DQ
1960,Monaco Grand Prix,Roy Salvadori,12,0,12,29,Overheating
1960,Monaco Grand Prix,Alan Stacey,13,0,13,23,Chassis
1960,Monaco Grand Prix,Chris Bristow,14,0,4,17,Gearbox
1960,Monaco Grand Prix,John Surtees,15,0,15,17,Transmission
1960,Monaco Grand Prix,Maurice Trintignant,16,0,16,4,Gearbox
1960,Indianapolis 500,Jim Rathmann,1,8,2,200,RAS
1960,Indianapolis 500,Rodger Ward,2,6,3,200,RAS
1960,Indianapolis 500,Paul Goldsmith,3,4,26,200,RAS
1960,Indianapolis 500,Don Branson,4,3,8,200,RAS
1960,Indianapolis 500,Johnny Thomson,5,2,17,200,RAS
1960,Indianapolis 500,Eddie Johnson,6,1,7,200,RAS
1960,Indianapolis 500,Lloyd Ruby,7,0,12,200,RAS
1960,Indianapolis 500,Bob Veith,8,0,25,200,RAS
1960,Indianapolis 500,Bud Tingelstad,9,0,28,200,RAS
1960,Indianapolis 500,Bob Christie,10,0,14,200,RAS
1960,Indianapolis 500,Red Amick,11,0,22,200,RAS
1960,Indianapolis 500,Duane Carter,12,0,27,200,RAS
1960,Indianapolis 500,Bill Homeier,13,0,31,200,RAS
1960,Indianapolis 500,Gene Hartley,14,0,24,196,RAS
1960,Indianapolis 500,Chuck Stevenson,15,0,9,196,RAS
1960,Indianapolis 500,Bobby Grim,16,0,21,194,RAS
1960,Indianapolis 500,Shorty Templeman,17,0,19,191,Clutch
1960,Indianapolis 500,Jim Hurtubise,18,0,23,185,Engine
1960,Indianapolis 500,Jimmy Bryan,19,0,10,152,Fuel system
1960,Indianapolis 500,Troy Ruttman,20,0,6,134,Axle
1960,Indianapolis 500,Eddie Sachs,21,0,1,132,Magneto
1960,Indianapolis 500,Don Freeland,22,0,11,129,Magneto
1960,Indianapolis 500,Tony Bettenhausen,23,0,18,125,Engine
1960,Indianapolis 500,Wayne Weiler,24,0,15,103,Accident
1960,Indianapolis 500,Anthony Foyt,25,0,16,90,Clutch
1960,Indianapolis 500,Eddie Russo,26,0,29,90,Accident
1960,Indianapolis 500,Johnny Boyd,27,0,13,77,Engine
1960,Indianapolis 500,Gene Force,28,0,20,74,Brakes
1960,Indianapolis 500,Jim McWithey,29,0,32,60,Brakes
1960,Indianapolis 500,Len Sutton,30,0,5,47,Engine
1960,Indianapolis 500,Dick Rathmann,31,0,4,42,Brakes
1960,Indianapolis 500,Al Herman,32,0,30,34,Clutch
1960,Indianapolis 500,Dempsey Wilson,33,0,33,11,Magneto
1960,Dutch Grand Prix,Jack Brabham,1,8,2,75,RAS
1960,Dutch Grand Prix,Innes Ireland,2,6,3,75,RAS
1960,Dutch Grand Prix,Graham Hill,3,4,5,75,RAS
1960,Dutch Grand Prix,Stirling Moss,4,3,1,75,RAS
1960,Dutch Grand Prix,Wolfgang von Trips,5,2,15,74,RAS
1960,Dutch Grand Prix,Richie Ginther,6,1,12,74,RAS
1960,Dutch Grand Prix,Henry Taylor,7,0,14,78,RAS
1960,Dutch Grand Prix,Carel Godin de Beaufort,8,0,18,69,RAS
1960,Dutch Grand Prix,Alan Stacey,9,0,8,57,Transmission
1960,Dutch Grand Prix,Jo Bonnier,10,0,4,54,Engine
1960,Dutch Grand Prix,Phil Hill,11,0,13,54,Engine
1960,Dutch Grand Prix,Jim Clark,12,0,11,42,Transmission
1960,Dutch Grand Prix,Maurice Trintignant,13,0,17,39,Gearbox
1960,Dutch Grand Prix,Dan Gurney,14,0,6,11,Accident
1960,Dutch Grand Prix,Chris Bristow,15,0,7,9,Engine
1960,Dutch Grand Prix,Bruce McLaren,16,0,9,8,Transmission
1960,Dutch Grand Prix,Tony Brooks,17,0,10,4,Gearbox
1960,Dutch Grand Prix,Roy Salvadori,18,0,0,0,Withdrew
1960,Dutch Grand Prix,Masten Gregory,19,0,0,0,Withdrew
1960,Dutch Grand Prix,Lance Reventlow,20,0,0,0,Withdrew
1960,Dutch Grand Prix,Chuck Daigh,21,0,0,0,Withdrew
1960,Belgian Grand Prix,Jack Brabham,1,8,1,36,RAS
1960,Belgian Grand Prix,Bruce McLaren,2,6,14,36,RAS
1960,Belgian Grand Prix,Olivier Gendebien,3,4,5,35,RAS
1960,Belgian Grand Prix,Phil Hill,4,3,4,35,RAS
1960,Belgian Grand Prix,Jim Clark,5,2,10,34,RAS
1960,Belgian Grand Prix,Lucien Bianchi,6,1,15,28,RAS
1960,Belgian Grand Prix,Graham Hill,7,0,6,35,Engine
1960,Belgian Grand Prix,Alan Stacey,8,0,17,24,Accident
1960,Belgian Grand Prix,Willy Mairesse,9,0,13,23,Transmission
1960,Belgian Grand Prix,Wolfgang von Trips,10,0,11,22,Transmission
