sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
1973,Argentine Grand Prix,Emerson Fittipaldi,1,9,2,96,RAS
1973,Argentine Grand Prix,François Cevert,2,6,6,96,RAS
1973,Argentine Grand Prix,Jackie Stewart,3,4,4,96,RAS
1973,Argentine Grand Prix,Jacky Ickx,4,3,3,96,RAS
1973,Argentine Grand Prix,Denny Hulme,5,2,8,95,RAS
1973,Argentine Grand Prix,Wilson Fittipaldi,6,1,13,95,RAS
1973,Argentine Grand Prix,Clay Regazzoni,7,0,1,93,RAS
1973,Argentine Grand Prix,Peter Revson,8,0,11,92,RAS
1973,Argentine Grand Prix,Arturo Merzario,9,0,14,92,RAS
1973,Argentine Grand Prix,Mike Beuttler,10,0,18,90,Suspension
1973,Argentine Grand Prix,Jean-Pierre Jarier,11,0,17,84,Radiator
1973,Argentine Grand Prix,Jean-Pierre Beltoise,12,0,7,79,Engine
1973,Argentine Grand Prix,Howden Ganley,13,0,19,79,Not classified
1973,Argentine Grand Prix,Ronnie Peterson,14,0,5,67,Oil pressure
1973,Argentine Grand Prix,Niki Lauda,15,0,13,66,Oil pressure
1973,Argentine Grand Prix,Carlos Reutemann,16,0,9,16,Gearbox
1973,Argentine Grand Prix,Mike Hailwood,17,0,10,10,Halfshaft
1973,Argentine Grand Prix,Carlos Pace,18,0,15,10,Suspension
1973,Argentine Grand Prix,Nanni Galli,19,0,16,0,Engine
1973,Brazilian Grand Prix,Emerson Fittipaldi,1,9,2,40,RAS
1973,Brazilian Grand Prix,Jackie Stewart,2,6,8,40,RAS
1973,Brazilian Grand Prix,Denny Hulme,3,4,5,40,RAS
1973,Brazilian Grand Prix,Arturo Merzario,4,3,17,39,RAS
1973,Brazilian Grand Prix,Jacky Ickx,5,2,3,39,RAS
1973,Brazilian Grand Prix,Clay Regazzoni,6,1,4,39,RAS
1973,Brazilian Grand Prix,Howden Ganley,7,0,14,39,RAS
1973,Brazilian Grand Prix,Niki Lauda,8,0,13,38,RAS
1973,Brazilian Grand Prix,Nanni Galli,9,0,18,38,RAS
1973,Brazilian Grand Prix,François Cevert,10,0,9,38,RAS
