sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
2012,Australian Grand Prix,Jenson Button,1,25,2,58,RAS
2012,Australian Grand Prix,Sebastian Vettel,2,18,6,58,RAS
2012,Australian Grand Prix,Lewis Hamilton,3,15,1,58,RAS
2012,Australian Grand Prix,Mark Webber,4,12,5,58,RAS
2012,Australian Grand Prix,Fernando Alonso,5,10,12,58,RAS
2012,Australian Grand Prix,Kamui Kobayashi,6,8,13,58,RAS
2012,Australian Grand Prix,Kimi Räikkönen,7,6,17,58,RAS
2012,Australian Grand Prix,Sergio Pérez,8,4,22,58,RAS
2012,Australian Grand Prix,Daniel Ricciardo,9,2,10,58,RAS
2012,Australian Grand Prix,Paul di Resta,10,1,15,58,RAS
2012,Australian Grand Prix,Jean-Éric Vergne,11,0,11,58,RAS
2012,Australian Grand Prix,Nico Rosberg,12,0,7,58,RAS
2012,Australian Grand Prix,Pastor Maldonado,13,0,8,57,Accident
2012,Australian Grand Prix,Timo Glock,14,0,20,57,RAS
2012,Australian Grand Prix,Charles Pic,15,0,21,53,RAS
2012,Australian Grand Prix,Bruno Senna,16,0,14,52,Collision
2012,Australian Grand Prix,Felipe Massa,17,0,16,46,Collision
2012,Australian Grand Prix,Heikki Kovalainen,18,0,18,38,Suspension
2012,Australian Grand Prix,Vitaly Petrov,19,0,19,34,Steering
2012,Australian Grand Prix,Michael Schumacher,20,0,4,10,Gearbox
2012,Australian Grand Prix,Romain Grosjean,21,0,3,1,Collision
2012,Australian Grand Prix,Nico Hülkenberg,22,0,9,0,Collision
2012,Malaysian Grand Prix,Fernando Alonso,1,25,8,56,RAS
2012,Malaysian Grand Prix,Sergio Pérez,2,18,9,56,RAS
2012,Malaysian Grand Prix,Lewis Hamilton,3,15,1,56,RAS
2012,Malaysian Grand Prix,Mark Webber,4,12,4,56,RAS
2012,Malaysian Grand Prix,Kimi Räikkönen,5,10,10,56,RAS
2012,Malaysian Grand Prix,Bruno Senna,6,8,13,56,RAS
2012,Malaysian Grand Prix,Paul di Resta,7,6,14,56,RAS
