sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
1963,Monaco Grand Prix,Graham Hill,1,9,2,100,RAS
1963,Monaco Grand Prix,Richie Ginther,2,6,4,100,RAS
1963,Monaco Grand Prix,Bruce McLaren,3,4,8,100,RAS
1963,Monaco Grand Prix,John Surtees,4,3,3,100,RAS
1963,Monaco Grand Prix,Tony Maggs,5,2,10,98,RAS
1963,Monaco Grand Prix,Trevor Taylor,6,1,9,98,RAS
1963,Monaco Grand Prix,Jo Bonnier,7,0,11,94,RAS
1963,Monaco Grand Prix,Jim Clark,8,0,1,78,Gearbox
1963,Monaco Grand Prix,Jack Brabham,9,0,16,77,Gearbox
1963,Monaco Grand Prix,Innes Ireland,10,0,5,40,Accident
1963,Monaco Grand Prix,Willy Mairesse,11,0,7,37,Gearbox
1963,Monaco Grand Prix,Maurice Trintignant,12,0,14,34,Clutch
1963,Monaco Grand Prix,Dan Gurney,13,0,6,25,Differential
1963,Monaco Grand Prix,Jim Hall,14,0,13,20,Gearbox
1963,Monaco Grand Prix,Jo Siffert,15,0,12,3,Engine
1963,Monaco Grand Prix,Chris Amon,16,0,0,0,Withdrew
1963,Monaco Grand Prix,Phil Hill,18,0,0,0,Withdrew
1963,Monaco Grand Prix,Giancarlo Baghetti,19,0,0,0,Withdrew
1963,Monaco Grand Prix,John Campbell-Jones,20,0,0,0,Withdrew
1963,Monaco Grand Prix,Ian Burgess,21,0,0,0,Withdrew
1963,Monaco Grand Prix,Tony Settember,22,0,0,0,Withdrew
1963,Monaco Grand Prix,Nasif Estéfano,23,0,0,0,Withdrew
1963,Monaco Grand Prix,Lorenzo Bandini,24,0,0,0,Withdrew
1963,Monaco Grand Prix,Carel Godin de Beaufort,25,0,0,0,Withdrew
1963,Belgian Grand Prix,Jim Clark,1,9,8,32,RAS
1963,Belgian Grand Prix,Bruce McLaren,2,6,5,32,RAS
1963,Belgian Grand Prix,Dan Gurney,3,4,2,31,RAS
1963,Belgian Grand Prix,Richie Ginther,4,3,9,31,RAS
1963,Belgian Grand Prix,Jo Bonnier,5,2,13,30,RAS
1963,Belgian Grand Prix,Carel Godin de Beaufort,6,1,18,30,RAS
1963,Belgian Grand Prix,Tony Maggs,7,0,4,27,Accident
1963,Belgian Grand Prix,Tony Settember,8,0,19,25,Accident
1963,Belgian Grand Prix,John Surtees,9,0,10,19,Injection
1963,Belgian Grand Prix,Graham Hill,10,0,1,17,Gearbox
1963,Belgian Grand Prix,Lucien Bianchi,11,0,16,17,Accident
1963,Belgian Grand Prix,Jim Hall,12,0,12,16,Accident
1963,Belgian Grand Prix,Jo Siffert,13,0,14,16,Accident
1963,Belgian Grand Prix,Phil Hill,14,0,17,13,Gearbox
1963,Belgian Grand Prix,Jack Brabham,15,0,6,12,Injection
1963,Belgian Grand Prix,Chris Amon,16,0,15,10,Oil leak
1963,Belgian Grand Prix,Innes Ireland,17,0,7,9,Gearbox
1963,Belgian Grand Prix,Willy Mairesse,18,0,3,7,Injection
1963,Belgian Grand Prix,Giancarlo Baghetti,19,0,20,7,Gearbox
1963,Belgian Grand Prix,Trevor Taylor,20,0,11,5,Physical
1963,Belgian Grand Prix,Peter Arundell,21,0,0,0,Withdrew
1963,Belgian Grand Prix,Ludovico Scarfiotti,22,0,0,0,Withdrew
1963,Belgian Grand Prix,Lorenzo Bandini,23,0,0,0,Withdrew
