sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
2016,Australian Grand Prix,Nico Rosberg,1,25,2,57,RAS
2016,Australian Grand Prix,Lewis Hamilton,2,18,1,57,RAS
2016,Australian Grand Prix,Sebastian Vettel,3,15,3,57,RAS
2016,Australian Grand Prix,Daniel Ricciardo,4,12,8,57,RAS
2016,Australian Grand Prix,Felipe Massa,5,10,6,57,RAS
2016,Australian Grand Prix,Romain Grosjean,6,8,19,57,RAS
2016,Australian Grand Prix,Nico Hülkenberg,7,6,10,57,RAS
2016,Australian Grand Prix,Valtteri Bottas,8,4,16,57,RAS
2016,Australian Grand Prix,Carlos Sainz,9,2,7,57,RAS
2016,Australian Grand Prix,Max Verstappen,10,1,5,57,RAS
2016,Australian Grand Prix,Jolyon Palmer,11,0,13,57,RAS
2016,Australian Grand Prix,Kevin Magnussen,12,0,14,57,RAS
2016,Australian Grand Prix,Sergio Pérez,13,0,9,57,RAS
2016,Australian Grand Prix,Jenson Button,14,0,12,56,RAS
2016,Australian Grand Prix,Felipe Nasr,15,0,17,56,RAS
2016,Australian Grand Prix,Pascal Wehrlein,16,0,21,56,RAS
2016,Australian Grand Prix,Marcus Ericsson,17,0,15,38,Engine
2016,Australian Grand Prix,Kimi Räikkönen,18,0,4,21,Engine
2016,Australian Grand Prix,Rio Haryanto,19,0,22,17,Mechanical
2016,Australian Grand Prix,Esteban Gutiérrez,20,0,20,16,Collision
2016,Australian Grand Prix,Fernando Alonso,21,0,11,16,Collision
2016,Australian Grand Prix,Daniil Kvyat,22,0,18,0,DNF
2016,Bahrain Grand Prix,Nico Rosberg,1,25,2,57,RAS
2016,Bahrain Grand Prix,Kimi Räikkönen,2,18,4,57,RAS
2016,Bahrain Grand Prix,Lewis Hamilton,3,15,1,57,RAS
2016,Bahrain Grand Prix,Daniel Ricciardo,4,12,5,57,RAS
2016,Bahrain Grand Prix,Romain Grosjean,5,10,9,57,RAS
2016,Bahrain Grand Prix,Max Verstappen,6,8,10,57,RAS
2016,Bahrain Grand Prix,Daniil Kvyat,7,6,15,56,RAS
2016,Bahrain Grand Prix,Felipe Massa,8,4,7,56,RAS
2016,Bahrain Grand Prix,Valtteri Bottas,9,2,6,56,RAS
2016,Bahrain Grand Prix,Stoffel Vandoorne,10,1,12,56,RAS
2016,Bahrain Grand Prix,Kevin Magnussen,11,0,22,56,RAS
2016,Bahrain Grand Prix,Marcus Ericsson,12,0,17,56,RAS
2016,Bahrain Grand Prix,Pascal Wehrlein,13,0,16,56,RAS
2016,Bahrain Grand Prix,Felipe Nasr,14,0,21,56,RAS
2016,Bahrain Grand Prix,Nico Hülkenberg,15,0,8,56,RAS
2016,Bahrain Grand Prix,Sergio Pérez,16,0,18,56,RAS
2016,Bahrain Grand Prix,Rio Haryanto,17,0,20,56,RAS
2016,Bahrain Grand Prix,Carlos Sainz,18,0,11,29,DNF
2016,Bahrain Grand Prix,Esteban Gutiérrez,19,0,13,9,DNF
2016,Bahrain Grand Prix,Jenson Button,20,0,14,6,Power Unit
2016,Bahrain Grand Prix,Sebastian Vettel,21,0,3,0,Engine
2016,Bahrain Grand Prix,Jolyon Palmer,22,0,19,0,Hydraulics
2016,Chinese Grand Prix,Nico Rosberg,1,25,1,56,RAS
2016,Chinese Grand Prix,Sebastian Vettel,2,18,4,56,RAS
2016,Chinese Grand Prix,Daniil Kvyat,3,15,6,56,RAS
2016,Chinese Grand Prix,Daniel Ricciardo,4,12,2,56,RAS
2016,Chinese Grand Prix,Kimi Räikkönen,5,10,3,56,RAS
2016,Chinese Grand Prix,Felipe Massa,6,8,10,56,RAS
2016,Chinese Grand Prix,Lewis Hamilton,7,6,22,56,RAS
2016,Chinese Grand Prix,Max Verstappen,8,4,9,56,RAS
2016,Chinese Grand Prix,Carlos Sainz,9,2,8,56,RAS
2016,Chinese Grand Prix,Valtteri Bottas,10,1,5,56,RAS
2016,Chinese Grand Prix,Sergio Pérez,11,0,7,56,RAS
