sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
1996,Australian Grand Prix,Damon Hill,1,10,2,58,RAS
1996,Australian Grand Prix,Jacques Villeneuve,2,6,1,58,RAS
1996,Australian Grand Prix,Eddie Irvine,3,4,3,58,RAS
1996,Australian Grand Prix,Gerhard Berger,4,3,7,58,RAS
1996,Australian Grand Prix,Mika Häkkinen,5,2,5,58,RAS
1996,Australian Grand Prix,Mika Salo,6,1,10,57,RAS
1996,Australian Grand Prix,Olivier Panis,7,0,11,57,RAS
1996,Australian Grand Prix,Heinz-Harald Frentzen,8,0,9,57,RAS
1996,Australian Grand Prix,Ricardo Rosset,9,0,18,56,RAS
1996,Australian Grand Prix,Pedro Diniz,10,0,20,56,RAS
1996,Australian Grand Prix,Ukyo Katayama,11,0,15,55,RAS
1996,Australian Grand Prix,Pedro Lamy,12,0,17,42,Safety belt
1996,Australian Grand Prix,Michael Schumacher,13,0,4,32,Brakes
1996,Australian Grand Prix,Giancarlo Fisichella,14,0,16,32,Clutch
1996,Australian Grand Prix,Rubens Barrichello,15,0,8,29,Engine
1996,Australian Grand Prix,David Coulthard,16,0,13,24,Throttle
1996,Australian Grand Prix,Jos Verstappen,17,0,12,15,Engine
1996,Australian Grand Prix,Jean Alesi,18,0,6,9,Collision
1996,Australian Grand Prix,Martin Brundle,19,0,19,1,Collision
1996,Australian Grand Prix,Johnny Herbert,20,0,14,0,Collision
1996,Brazilian Grand Prix,Damon Hill,1,10,1,71,RAS
1996,Brazilian Grand Prix,Jean Alesi,2,6,5,71,RAS
1996,Brazilian Grand Prix,Michael Schumacher,3,4,4,70,RAS
1996,Brazilian Grand Prix,Mika Häkkinen,4,3,7,70,RAS
1996,Brazilian Grand Prix,Mika Salo,5,2,11,70,RAS
1996,Brazilian Grand Prix,Olivier Panis,6,1,15,70,RAS
1996,Brazilian Grand Prix,Eddie Irvine,7,0,10,70,RAS
1996,Brazilian Grand Prix,Pedro Diniz,8,0,22,69,RAS
1996,Brazilian Grand Prix,Ukyo Katayama,9,0,16,69,RAS
1996,Brazilian Grand Prix,Pedro Lamy,10,0,18,68,RAS
1996,Brazilian Grand Prix,Luca Badoer,11,0,19,67,RAS
1996,Brazilian Grand Prix,Martin Brundle,12,0,6,64,Spun off
1996,Brazilian Grand Prix,Rubens Barrichello,13,0,2,59,Spun off
1996,Brazilian Grand Prix,Heinz-Harald Frentzen,14,0,9,36,Engine
1996,Brazilian Grand Prix,David Coulthard,15,0,14,29,Spun off
1996,Brazilian Grand Prix,Johnny Herbert,16,0,12,28,Engine
1996,Brazilian Grand Prix,Jacques Villeneuve,17,0,3,26,Spun off
1996,Brazilian Grand Prix,Gerhard Berger,18,0,8,26,Hydraulics
1996,Brazilian Grand Prix,Andrea Montermini,19,0,20,26,Spun off
1996,Brazilian Grand Prix,Ricardo Rosset,20,0,17,24,Spun off
1996,Brazilian Grand Prix,Jos Verstappen,21,0,13,19,Engine
