sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
2014,Australian Grand Prix,Nico Rosberg,1,25,3,57,RAS
2014,Australian Grand Prix,Kevin Magnussen,2,18,4,57,RAS
2014,Australian Grand Prix,Jenson Button,3,15,10,57,RAS
2014,Australian Grand Prix,Fernando Alonso,4,12,5,57,RAS
2014,Australian Grand Prix,Valtteri Bottas,5,10,15,57,RAS
2014,Australian Grand Prix,Nico Hülkenberg,6,8,7,57,RAS
2014,Australian Grand Prix,Kimi Räikkönen,7,6,11,57,RAS
2014,Australian Grand Prix,Jean-Éric Vergne,8,4,6,57,RAS
2014,Australian Grand Prix,Daniil Kvyat,9,2,8,57,RAS
2014,Australian Grand Prix,Sergio Pérez,10,1,16,57,RAS
2014,Australian Grand Prix,Adrian Sutil,11,0,13,56,RAS
2014,Australian Grand Prix,Esteban Gutiérrez,12,0,20,56,RAS
2014,Australian Grand Prix,Max Chilton,13,0,17,55,RAS
2014,Australian Grand Prix,Jules Bianchi,14,0,18,49,RAS
2014,Australian Grand Prix,Romain Grosjean,15,0,22,43,ERS
2014,Australian Grand Prix,Pastor Maldonado,16,0,21,29,ERS
2014,Australian Grand Prix,Marcus Ericsson,17,0,19,27,Oil pressure
2014,Australian Grand Prix,Sebastian Vettel,18,0,12,3,Engine
2014,Australian Grand Prix,Lewis Hamilton,19,0,1,2,Engine
2014,Australian Grand Prix,Felipe Massa,20,0,9,0,Collision
2014,Australian Grand Prix,Kamui Kobayashi,21,0,14,0,Collision
2014,Australian Grand Prix,Daniel Ricciardo,22,0,2,57,DQ
2014,Malaysian Grand Prix,Lewis Hamilton,1,25,1,56,RAS
2014,Malaysian Grand Prix,Nico Rosberg,2,18,3,56,RAS
2014,Malaysian Grand Prix,Sebastian Vettel,3,15,2,56,RAS
2014,Malaysian Grand Prix,Fernando Alonso,4,12,4,56,RAS
2014,Malaysian Grand Prix,Nico Hülkenberg,5,10,7,56,RAS
2014,Malaysian Grand Prix,Jenson Button,6,8,10,56,RAS
2014,Malaysian Grand Prix,Felipe Massa,7,6,13,56,RAS
2014,Malaysian Grand Prix,Valtteri Bottas,8,4,18,56,RAS
2014,Malaysian Grand Prix,Kevin Magnussen,9,2,8,55,RAS
2014,Malaysian Grand Prix,Daniil Kvyat,10,1,11,55,RAS
2014,Malaysian Grand Prix,Romain Grosjean,11,0,15,55,RAS
2014,Malaysian Grand Prix,Kimi Räikkönen,12,0,6,55,RAS
2014,Malaysian Grand Prix,Kamui Kobayashi,13,0,20,55,RAS
2014,Malaysian Grand Prix,Marcus Ericsson,14,0,22,54,RAS
2014,Malaysian Grand Prix,Max Chilton,15,0,21,54,RAS
2014,Malaysian Grand Prix,Daniel Ricciardo,16,0,5,49,Technical
2014,Malaysian Grand Prix,Esteban Gutiérrez,17,0,12,35,Gearbox
2014,Malaysian Grand Prix,Adrian Sutil,18,0,17,32,Electrical
2014,Malaysian Grand Prix,Jean-Éric Vergne,19,0,9,18,Power Unit
2014,Malaysian Grand Prix,Jules Bianchi,20,0,19,8,Brakes
2014,Malaysian Grand Prix,Pastor Maldonado,21,0,16,7,Engine
2014,Malaysian Grand Prix,Sergio Pérez,22,0,14,0,Withdrew
2014,Bahrain Grand Prix,Lewis Hamilton,1,25,2,57,RAS
2014,Bahrain Grand Prix,Nico Rosberg,2,18,1,57,RAS
2014,Bahrain Grand Prix,Sergio Pérez,3,15,4,57,RAS
