sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
2018,Australian Grand Prix,Sebastian Vettel,1,25,3,58,RAS
2018,Australian Grand Prix,Lewis Hamilton,2,18,1,58,RAS
2018,Australian Grand Prix,Kimi Räikkönen,3,15,2,58,RAS
2018,Australian Grand Prix,Daniel Ricciardo,4,12,8,58,RAS
2018,Australian Grand Prix,Fernando Alonso,5,10,10,58,RAS
2018,Australian Grand Prix,Max Verstappen,6,8,4,58,RAS
2018,Australian Grand Prix,Nico Hülkenberg,7,6,7,58,RAS
2018,Australian Grand Prix,Valtteri Bottas,8,4,15,58,RAS
2018,Australian Grand Prix,Stoffel Vandoorne,9,2,11,58,RAS
2018,Australian Grand Prix,Carlos Sainz,10,1,9,58,RAS
2018,Australian Grand Prix,Sergio Pérez,11,0,12,58,RAS
2018,Australian Grand Prix,Esteban Ocon,12,0,14,58,RAS
2018,Australian Grand Prix,Charles Leclerc,13,0,18,58,RAS
2018,Australian Grand Prix,Lance Stroll,14,0,13,58,RAS
2018,Australian Grand Prix,Brendon Hartley,15,0,16,57,RAS
2018,Australian Grand Prix,Romain Grosjean,16,0,6,24,Wheel
2018,Australian Grand Prix,Kevin Magnussen,17,0,5,22,Wheel
2018,Australian Grand Prix,Pierre Gasly,18,0,20,13,Engine
2018,Australian Grand Prix,Marcus Ericsson,19,0,17,5,Steering
2018,Australian Grand Prix,Sergey Sirotkin,20,0,19,4,Brakes
2018,Bahrain Grand Prix,Sebastian Vettel,1,25,1,57,RAS
2018,Bahrain Grand Prix,Valtteri Bottas,2,18,3,57,RAS
2018,Bahrain Grand Prix,Lewis Hamilton,3,15,9,57,RAS
2018,Bahrain Grand Prix,Pierre Gasly,4,12,5,57,RAS
2018,Bahrain Grand Prix,Kevin Magnussen,5,10,6,57,RAS
2018,Bahrain Grand Prix,Nico Hülkenberg,6,8,7,57,RAS
2018,Bahrain Grand Prix,Fernando Alonso,7,6,13,56,RAS
2018,Bahrain Grand Prix,Stoffel Vandoorne,8,4,14,56,RAS
2018,Bahrain Grand Prix,Marcus Ericsson,9,2,17,56,RAS
2018,Bahrain Grand Prix,Esteban Ocon,10,1,8,56,RAS
2018,Bahrain Grand Prix,Carlos Sainz,11,0,10,56,RAS
2018,Bahrain Grand Prix,Charles Leclerc,12,0,19,56,RAS
2018,Bahrain Grand Prix,Romain Grosjean,13,0,16,56,RAS
2018,Bahrain Grand Prix,Lance Stroll,14,0,20,56,RAS
2018,Bahrain Grand Prix,Sergey Sirotkin,15,0,18,56,RAS
2018,Bahrain Grand Prix,Sergio Pérez,16,0,12,56,RAS
2018,Bahrain Grand Prix,Brendon Hartley,17,0,11,56,RAS
2018,Bahrain Grand Prix,Kimi Räikkönen,18,0,2,35,Wheel
2018,Bahrain Grand Prix,Max Verstappen,19,0,15,3,Puncture
2018,Bahrain Grand Prix,Daniel Ricciardo,20,0,4,1,Electrical
2018,Chinese Grand Prix,Daniel Ricciardo,1,25,6,56,RAS
2018,Chinese Grand Prix,Valtteri Bottas,2,18,3,56,RAS
2018,Chinese Grand Prix,Kimi Räikkönen,3,15,2,56,RAS
2018,Chinese Grand Prix,Lewis Hamilton,4,12,4,56,RAS
2018,Chinese Grand Prix,Max Verstappen,5,10,5,56,RAS
2018,Chinese Grand Prix,Nico Hülkenberg,6,8,7,56,RAS
2018,Chinese Grand Prix,Fernando Alonso,7,6,13,56,RAS
2018,Chinese Grand Prix,Sebastian Vettel,8,4,1,56,RAS
2018,Chinese Grand Prix,Carlos Sainz,9,2,9,56,RAS
2018,Chinese Grand Prix,Kevin Magnussen,10,1,11,56,RAS
2018,Chinese Grand Prix,Esteban Ocon,11,0,12,56,RAS
2018,Chinese Grand Prix,Sergio Pérez,12,0,8,56,RAS
2018,Chinese Grand Prix,Stoffel Vandoorne,13,0,14,56,RAS
2018,Chinese Grand Prix,Lance Stroll,14,0,18,56,RAS
2018,Chinese Grand Prix,Sergey Sirotkin,15,0,16,56,RAS
2018,Chinese Grand Prix,Marcus Ericsson,16,0,20,56,RAS
2018,Chinese Grand Prix,Romain Grosjean,17,0,10,56,RAS
2018,Chinese Grand Prix,Pierre Gasly,18,0,17,56,RAS
2018,Chinese Grand Prix,Charles Leclerc,19,0,19,56,RAS
2018,Chinese Grand Prix,Brendon Hartley,20,0,15,51,Collision damage
2018,Azerbaijan Grand Prix,Lewis Hamilton,1,25,2,51,RAS
2018,Azerbaijan Grand Prix,Kimi Räikkönen,2,18,6,51,RAS
2018,Azerbaijan Grand Prix,Sergio Pérez,3,15,8,51,RAS
2018,Azerbaijan Grand Prix,Sebastian Vettel,4,12,1,51,RAS
2018,Azerbaijan Grand Prix,Carlos Sainz,5,10,9,51,RAS
2018,Azerbaijan Grand Prix,Charles Leclerc,6,8,13,51,RAS
2018,Azerbaijan Grand Prix,Fernando Alonso,7,6,12,51,RAS
2018,Azerbaijan Grand Prix,Lance Stroll,8,4,10,51,RAS
2018,Azerbaijan Grand Prix,Stoffel Vandoorne,9,2,16,51,RAS
2018,Azerbaijan Grand Prix,Brendon Hartley,10,1,19,51,RAS
2018,Azerbaijan Grand Prix,Marcus Ericsson,11,0,18,51,RAS
2018,Azerbaijan Grand Prix,Pierre Gasly,12,0,17,51,RAS
2018,Azerbaijan Grand Prix,Kevin Magnussen,13,0,15,51,RAS
2018,Azerbaijan Grand Prix,Valtteri Bottas,14,0,3,48,Puncture
2018,Azerbaijan Grand Prix,Romain Grosjean,15,0,20,42,Accident
2018,Azerbaijan Grand Prix,Max Verstappen,16,0,5,39,Collision
2018,Azerbaijan Grand Prix,Daniel Ricciardo,17,0,4,39,Collision
2018,Azerbaijan Grand Prix,Nico Hülkenberg,18,0,14,10,Accident
2018,Azerbaijan Grand Prix,Esteban Ocon,19,0,7,0,Collision
2018,Azerbaijan Grand Prix,Sergey Sirotkin,20,0,11,0,Collision
2018,Spanish Grand Prix,Lewis Hamilton,1,25,1,66,RAS
2018,Spanish Grand Prix,Valtteri Bottas,2,18,2,66,RAS
2018,Spanish Grand Prix,Max Verstappen,3,15,5,66,RAS
2018,Spanish Grand Prix,Sebastian Vettel,4,12,3,66,RAS
2018,Spanish Grand Prix,Daniel Ricciardo,5,10,6,66,RAS
2018,Spanish Grand Prix,Kevin Magnussen,6,8,7,65,RAS
2018,Spanish Grand Prix,Carlos Sainz,7,6,9,65,RAS
2018,Spanish Grand Prix,Fernando Alonso,8,4,8,65,RAS
2018,Spanish Grand Prix,Sergio Pérez,9,2,15,64,RAS
2018,Spanish Grand Prix,Charles Leclerc,10,1,14,64,RAS
2018,Spanish Grand Prix,Lance Stroll,11,0,18,64,RAS
2018,Spanish Grand Prix,Brendon Hartley,12,0,20,64,RAS
2018,Spanish Grand Prix,Marcus Ericsson,13,0,17,64,RAS
2018,Spanish Grand Prix,Sergey Sirotkin,14,0,19,63,RAS
2018,Spanish Grand Prix,Stoffel Vandoorne,15,0,11,45,Gearbox
2018,Spanish Grand Prix,Esteban Ocon,16,0,13,38,Oil leak
2018,Spanish Grand Prix,Kimi Räikkönen,17,0,4,25,Turbo
2018,Spanish Grand Prix,Romain Grosjean,18,0,10,0,Collision
2018,Spanish Grand Prix,Pierre Gasly,19,0,12,0,Collision
2018,Spanish Grand Prix,Nico Hülkenberg,20,0,16,0,Collision
2018,Monaco Grand Prix,Daniel Ricciardo,1,25,1,78,RAS
2018,Monaco Grand Prix,Sebastian Vettel,2,18,2,78,RAS
2018,Monaco Grand Prix,Lewis Hamilton,3,15,3,78,RAS
2018,Monaco Grand Prix,Kimi Räikkönen,4,12,4,78,RAS
2018,Monaco Grand Prix,Valtteri Bottas,5,10,5,78,RAS
2018,Monaco Grand Prix,Esteban Ocon,6,8,6,78,RAS
2018,Monaco Grand Prix,Pierre Gasly,7,6,10,78,RAS
2018,Monaco Grand Prix,Nico Hülkenberg,8,4,11,78,RAS
2018,Monaco Grand Prix,Max Verstappen,9,2,20,78,RAS
2018,Monaco Grand Prix,Carlos Sainz,10,1,8,78,RAS
2018,Monaco Grand Prix,Marcus Ericsson,11,0,16,78,RAS
2018,Monaco Grand Prix,Sergio Pérez,12,0,9,78,RAS
2018,Monaco Grand Prix,Kevin Magnussen,13,0,19,78,RAS
2018,Monaco Grand Prix,Stoffel Vandoorne,14,0,12,77,RAS
2018,Monaco Grand Prix,Romain Grosjean,15,0,18,77,RAS
2018,Monaco Grand Prix,Sergey Sirotkin,16,0,13,77,RAS
2018,Monaco Grand Prix,Lance Stroll,17,0,17,76,RAS
2018,Monaco Grand Prix,Charles Leclerc,18,0,14,70,Collision
2018,Monaco Grand Prix,Brendon Hartley,19,0,15,70,Collision
2018,Monaco Grand Prix,Fernando Alonso,20,0,7,52,Gearbox
2018,Canadian Grand Prix,Sebastian Vettel,1,25,1,68,RAS
2018,Canadian Grand Prix,Valtteri Bottas,2,18,2,68,RAS
2018,Canadian Grand Prix,Max Verstappen,3,15,3,68,RAS
2018,Canadian Grand Prix,Daniel Ricciardo,4,12,6,68,RAS
2018,Canadian Grand Prix,Lewis Hamilton,5,10,4,68,RAS
2018,Canadian Grand Prix,Kimi Räikkönen,6,8,5,68,RAS
2018,Canadian Grand Prix,Nico Hülkenberg,7,6,7,67,RAS
2018,Canadian Grand Prix,Carlos Sainz,8,4,9,67,RAS
2018,Canadian Grand Prix,Esteban Ocon,9,2,8,67,RAS
2018,Canadian Grand Prix,Charles Leclerc,10,1,13,67,RAS
2018,Canadian Grand Prix,Pierre Gasly,11,0,16,67,RAS
2018,Canadian Grand Prix,Romain Grosjean,12,0,20,67,RAS
2018,Canadian Grand Prix,Kevin Magnussen,13,0,11,67,RAS
2018,Canadian Grand Prix,Sergio Pérez,14,0,10,67,RAS
2018,Canadian Grand Prix,Marcus Ericsson,15,0,19,66,RAS
2018,Canadian Grand Prix,Stoffel Vandoorne,16,0,15,66,RAS
2018,Canadian Grand Prix,Sergey Sirotkin,17,0,18,66,RAS
2018,Canadian Grand Prix,Fernando Alonso,18,0,14,40,Exhaust
