sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
1956,Argentine Grand Prix,Juan Fangio,1,5,3,98,RAS
1956,Argentine Grand Prix,Luigi Musso,1,4,3,98,RAS
1956,Argentine Grand Prix,Jean Behra,2,6,4,98,RAS
1956,Argentine Grand Prix,Mike Hawthorn,3,4,8,96,RAS
1956,Argentine Grand Prix,Chico Landi,4,1.5,11,92,RAS
1956,Argentine Grand Prix,Gerino Gerini,4,1.5,11,92,RAS
1956,Argentine Grand Prix,Olivier Gendebien,5,2,10,91,RAS
1956,Argentine Grand Prix,Óscar González,6,0,13,88,RAS
1956,Argentine Grand Prix,Alberto Uria,6,0,13,88,RAS
1956,Argentine Grand Prix,Stirling Moss,7,0,7,81,Engine
1956,Argentine Grand Prix,Peter Collins,8,0,9,58,Accident
1956,Argentine Grand Prix,Luigi Piotti,9,0,12,57,Accident
1956,Argentine Grand Prix,Carlos Menditeguy,10,0,6,42,Halfshaft
1956,Argentine Grand Prix,Eugenio Castellotti,11,0,2,40,Gearbox
1956,Argentine Grand Prix,José Froilán González,12,0,5,24,Engine
1956,Argentine Grand Prix,Juan Fangio,13,0,1,22,Fuel pump
1956,Monaco Grand Prix,Stirling Moss,1,8,2,100,RAS
1956,Monaco Grand Prix,Juan Fangio,2,4,9,100,RAS
1956,Monaco Grand Prix,Peter Collins,2,3,9,100,RAS
1956,Monaco Grand Prix,Jean Behra,3,4,4,99,RAS
1956,Monaco Grand Prix,Eugenio Castellotti,4,1.5,1,99,RAS
1956,Monaco Grand Prix,Juan Fangio,4,1.5,1,99,RAS
1956,Monaco Grand Prix,Hernando da Silva Ramos,5,2,14,93,RAS
1956,Monaco Grand Prix,Élie Bayol,6,0,11,88,RAS
1956,Monaco Grand Prix,André Pilette,6,0,11,88,RAS
1956,Monaco Grand Prix,Cesare Perdisa,7,0,7,86,RAS
1956,Monaco Grand Prix,Horace Gould,8,0,16,85,RAS
1956,Monaco Grand Prix,Robert Manzon,9,0,12,90,Accident
1956,Monaco Grand Prix,Louis Rosier,10,0,15,72,Engine
1956,Monaco Grand Prix,Eugenio Castellotti,11,0,3,14,Clutch
1956,Monaco Grand Prix,Maurice Trintignant,12,0,6,13,Overheating
1956,Monaco Grand Prix,Harry Schell,13,0,5,2,Accident
1956,Monaco Grand Prix,Luigi Musso,14,0,8,2,Accident
1956,Monaco Grand Prix,Mike Hawthorn,16,0,0,0,Engine
1956,Monaco Grand Prix,Tony Brooks,17,0,0,0,Engine
1956,Monaco Grand Prix,Louis Chiron,18,0,0,0,Engine
1956,Indianapolis 500,Pat Flaherty,1,8,1,200,RAS
1956,Indianapolis 500,Sam Hanks,2,6,13,200,RAS
1956,Indianapolis 500,Don Freeland,3,4,26,200,RAS
1956,Indianapolis 500,Johnnie Parsons,4,3,6,200,RAS
1956,Indianapolis 500,Dick Rathmann,5,2,4,200,RAS
1956,Indianapolis 500,Bob Sweikert,6,0,10,200,RAS
1956,Indianapolis 500,Bob Veith,7,0,23,200,RAS
1956,Indianapolis 500,Rodger Ward,8,0,15,200,RAS
1956,Indianapolis 500,Jimmy Reece,9,0,21,200,RAS
1956,Indianapolis 500,Cliff Griffith,10,0,30,199,RAS
1956,Indianapolis 500,Gene Hartley,11,0,22,196,RAS
1956,Indianapolis 500,Fred Agabashian,12,0,7,196,RAS
1956,Indianapolis 500,Bob Christie,13,0,25,196,RAS
1956,Indianapolis 500,Al Keller,14,0,28,195,RAS
1956,Indianapolis 500,Eddie Johnson,15,0,32,195,RAS
1956,Indianapolis 500,Billy Garrett,16,0,29,194,RAS
1956,Indianapolis 500,Duke Dinsmore,17,0,33,191,RAS
1956,Indianapolis 500,Pat O'Connor,18,0,3,187,RAS
1956,Indianapolis 500,Jimmy Bryan,19,0,19,185,RAS
1956,Indianapolis 500,Jim Rathmann,20,0,2,175,Engine
1956,Indianapolis 500,Johnnie Tolan,21,0,31,173,Engine
1956,Indianapolis 500,Tony Bettenhausen,22,0,5,160,Accident
1956,Indianapolis 500,Ed Elisian,23,0,14,160,Brakes
