sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
2001,Australian Grand Prix,Michael Schumacher,1,10,1,58,RAS
2001,Australian Grand Prix,David Coulthard,2,6,6,58,RAS
2001,Australian Grand Prix,Rubens Barrichello,3,4,2,58,RAS
2001,Australian Grand Prix,Nick Heidfeld,4,3,10,58,RAS
2001,Australian Grand Prix,Heinz-Harald Frentzen,5,2,4,58,RAS
2001,Australian Grand Prix,Kimi Räikkönen,6,1,13,58,RAS
2001,Australian Grand Prix,Olivier Panis,7,0,9,58,RAS
2001,Australian Grand Prix,Luciano Burti,8,0,21,57,RAS
2001,Australian Grand Prix,Jean Alesi,9,0,14,57,RAS
2001,Australian Grand Prix,Jos Verstappen,10,0,15,57,RAS
2001,Australian Grand Prix,Eddie Irvine,11,0,12,57,RAS
2001,Australian Grand Prix,Fernando Alonso,12,0,19,56,RAS
2001,Australian Grand Prix,Giancarlo Fisichella,13,0,17,55,RAS
2001,Australian Grand Prix,Jenson Button,14,0,16,52,Electrical
2001,Australian Grand Prix,Juan Pablo Montoya,15,0,11,40,Engine
2001,Australian Grand Prix,Jarno Trulli,16,0,7,38,Engine
2001,Australian Grand Prix,Mika Häkkinen,17,0,3,25,Suspension
2001,Australian Grand Prix,Ralf Schumacher,18,0,5,4,Collision
2001,Australian Grand Prix,Jacques Villeneuve,19,0,8,4,Collision
2001,Australian Grand Prix,Tarso Marques,20,0,22,3,Battery
2001,Australian Grand Prix,Enrique Bernoldi,21,0,18,2,Spun off
2001,Australian Grand Prix,Gastón Mazzacane,22,0,20,0,Brakes
2001,Malaysian Grand Prix,Michael Schumacher,1,10,1,55,RAS
2001,Malaysian Grand Prix,Rubens Barrichello,2,6,2,55,RAS
2001,Malaysian Grand Prix,David Coulthard,3,4,8,55,RAS
2001,Malaysian Grand Prix,Heinz-Harald Frentzen,4,3,9,55,RAS
2001,Malaysian Grand Prix,Ralf Schumacher,5,2,3,55,RAS
2001,Malaysian Grand Prix,Mika Häkkinen,6,1,4,55,RAS
2001,Malaysian Grand Prix,Jos Verstappen,7,0,18,55,RAS
2001,Malaysian Grand Prix,Jarno Trulli,8,0,5,54,RAS
2001,Malaysian Grand Prix,Jean Alesi,9,0,13,54,RAS
