sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
1962,Dutch Grand Prix,Graham Hill,1,9,2,80,RAS
1962,Dutch Grand Prix,Trevor Taylor,2,6,10,80,RAS
1962,Dutch Grand Prix,Phil Hill,3,4,9,80,RAS
1962,Dutch Grand Prix,Giancarlo Baghetti,4,3,12,79,RAS
1962,Dutch Grand Prix,Tony Maggs,5,2,15,78,RAS
1962,Dutch Grand Prix,Carel Godin de Beaufort,6,1,14,76,RAS
1962,Dutch Grand Prix,Jo Bonnier,7,0,13,75,RAS
1962,Dutch Grand Prix,Jackie Lewis,8,0,7,70,RAS
1962,Dutch Grand Prix,Jim Clark,9,0,3,70,RAS
1962,Dutch Grand Prix,Ricardo Rodríguez,10,0,11,73,Accident
1962,Dutch Grand Prix,Richie Ginther,11,0,7,71,Accident
1962,Dutch Grand Prix,Innes Ireland,12,0,6,61,Accident
1962,Dutch Grand Prix,Masten Gregory,13,0,16,54,Halfshaft
1962,Dutch Grand Prix,Wolfgang Seidel,14,0,20,52,Not classified
1962,Dutch Grand Prix,Dan Gurney,15,0,8,47,Gearbox
1962,Dutch Grand Prix,Bruce McLaren,16,0,5,21,Gearbox
1962,Dutch Grand Prix,Roy Salvadori,17,0,17,12,Withdrew
1962,Dutch Grand Prix,John Surtees,18,0,1,8,Accident
1962,Dutch Grand Prix,Jack Brabham,19,0,4,4,Accident
1962,Dutch Grand Prix,Ben Pon,20,0,10,2,Accident
1962,Dutch Grand Prix,Rob Slotemaker,21,0,0,0,Withdrew
1962,Dutch Grand Prix,Maurice Trintignant,22,0,0,0,Withdrew
1962,Monaco Grand Prix,Bruce McLaren,1,9,3,100,RAS
1962,Monaco Grand Prix,Phil Hill,2,6,9,100,RAS
1962,Monaco Grand Prix,Lorenzo Bandini,3,4,10,100,RAS
1962,Monaco Grand Prix,John Surtees,4,3,11,99,RAS
1962,Monaco Grand Prix,Jo Bonnier,5,2,18,93,RAS
1962,Monaco Grand Prix,Graham Hill,6,1,2,92,Engine
1962,Monaco Grand Prix,Willy Mairesse,7,0,4,90,Oil pressure
1962,Monaco Grand Prix,Jack Brabham,8,0,6,77,Accident
1962,Monaco Grand Prix,Innes Ireland,9,0,8,64,Fuel pump
