sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
2022,Bahrain Grand Prix,Charles Leclerc,1,26,1,57,RAS
2022,Bahrain Grand Prix,Carlos Sainz,2,18,3,57,RAS
2022,Bahrain Grand Prix,Lewis Hamilton,3,15,5,57,RAS
2022,Bahrain Grand Prix,George Russell,4,12,9,57,RAS
2022,Bahrain Grand Prix,Kevin Magnussen,5,10,7,57,RAS
2022,Bahrain Grand Prix,Valtteri Bottas,6,8,6,57,RAS
2022,Bahrain Grand Prix,Esteban Ocon,7,6,11,57,RAS
2022,Bahrain Grand Prix,Yuki Tsunoda,8,4,16,57,RAS
2022,Bahrain Grand Prix,Fernando Alonso,9,2,8,57,RAS
2022,Bahrain Grand Prix,Guanyu Zhou,10,1,15,57,RAS
2022,Bahrain Grand Prix,Mick Schumacher,11,0,12,57,RAS
2022,Bahrain Grand Prix,Lance Stroll,12,0,19,57,RAS
2022,Bahrain Grand Prix,Alexander Albon,13,0,14,57,RAS
2022,Bahrain Grand Prix,Daniel Ricciardo,14,0,18,57,RAS
2022,Bahrain Grand Prix,Lando Norris,15,0,13,57,RAS
2022,Bahrain Grand Prix,Nicholas Latifi,16,0,20,57,RAS
2022,Bahrain Grand Prix,Nico Hülkenberg,17,0,17,57,RAS
2022,Bahrain Grand Prix,Sergio Pérez,18,0,4,56,Fuel pressure
2022,Bahrain Grand Prix,Max Verstappen,19,0,2,54,Fuel pressure
2022,Bahrain Grand Prix,Pierre Gasly,20,0,10,44,Power Unit
2022,Saudi Arabian Grand Prix,Max Verstappen,1,25,4,50,RAS
2022,Saudi Arabian Grand Prix,Charles Leclerc,2,19,2,50,RAS
2022,Saudi Arabian Grand Prix,Carlos Sainz,3,15,3,50,RAS
2022,Saudi Arabian Grand Prix,Sergio Pérez,4,12,1,50,RAS
2022,Saudi Arabian Grand Prix,George Russell,5,10,6,50,RAS
2022,Saudi Arabian Grand Prix,Esteban Ocon,6,8,5,50,RAS
2022,Saudi Arabian Grand Prix,Lando Norris,7,6,11,50,RAS
2022,Saudi Arabian Grand Prix,Pierre Gasly,8,4,9,50,RAS
2022,Saudi Arabian Grand Prix,Kevin Magnussen,9,2,10,50,RAS
2022,Saudi Arabian Grand Prix,Lewis Hamilton,10,1,15,50,RAS
2022,Saudi Arabian Grand Prix,Guanyu Zhou,11,0,12,50,RAS
2022,Saudi Arabian Grand Prix,Nico Hülkenberg,12,0,17,50,RAS
2022,Saudi Arabian Grand Prix,Lance Stroll,13,0,13,49,RAS
2022,Saudi Arabian Grand Prix,Alexander Albon,14,0,16,47,Collision damage
2022,Saudi Arabian Grand Prix,Valtteri Bottas,15,0,8,36,Cooling system
2022,Saudi Arabian Grand Prix,Fernando Alonso,16,0,7,35,Water pump
2022,Saudi Arabian Grand Prix,Daniel Ricciardo,17,0,14,35,Gearbox
2022,Saudi Arabian Grand Prix,Nicholas Latifi,18,0,18,14,Accident
2022,Saudi Arabian Grand Prix,Yuki Tsunoda,19,0,19,0,Power Unit
2022,Saudi Arabian Grand Prix,Mick Schumacher,20,0,0,0,Withdrew
2022,Australian Grand Prix,Charles Leclerc,1,26,1,58,RAS
2022,Australian Grand Prix,Sergio Pérez,2,18,3,58,RAS
2022,Australian Grand Prix,George Russell,3,15,6,58,RAS
2022,Australian Grand Prix,Lewis Hamilton,4,12,5,58,RAS
2022,Australian Grand Prix,Lando Norris,5,10,4,58,RAS
2022,Australian Grand Prix,Daniel Ricciardo,6,8,7,58,RAS
2022,Australian Grand Prix,Esteban Ocon,7,6,8,58,RAS
2022,Australian Grand Prix,Valtteri Bottas,8,4,12,58,RAS
2022,Australian Grand Prix,Pierre Gasly,9,2,11,58,RAS
2022,Australian Grand Prix,Alexander Albon,10,1,20,58,RAS
2022,Australian Grand Prix,Guanyu Zhou,11,0,14,58,RAS
2022,Australian Grand Prix,Lance Stroll,12,0,19,58,RAS
2022,Australian Grand Prix,Mick Schumacher,13,0,15,57,RAS
