sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
1968,South African Grand Prix,Jim Clark,1,9,1,80,RAS
1968,South African Grand Prix,Graham Hill,2,6,2,80,RAS
1968,South African Grand Prix,Jochen Rindt,3,4,4,80,RAS
1968,South African Grand Prix,Chris Amon,4,3,8,78,RAS
1968,South African Grand Prix,Denny Hulme,5,2,9,78,RAS
1968,South African Grand Prix,Jean-Pierre Beltoise,6,1,18,77,RAS
1968,South African Grand Prix,Jo Siffert,7,0,16,77,RAS
1968,South African Grand Prix,John Surtees,8,0,6,75,RAS
1968,South African Grand Prix,John Love,9,0,17,75,RAS
1968,South African Grand Prix,Jackie Pretorius,10,0,23,71,Not classified
1968,South African Grand Prix,Dan Gurney,11,0,12,58,Oil leak
1968,South African Grand Prix,Jacky Ickx,12,0,11,51,Oil leak
1968,South African Grand Prix,Jo Bonnier,13,0,19,46,Overheating
1968,South African Grand Prix,Jackie Stewart,14,0,3,43,Engine
1968,South African Grand Prix,Sam Tingle,15,0,22,35,Overheating
1968,South African Grand Prix,Basil van Rooyen,16,0,20,22,Engine
1968,South African Grand Prix,Pedro Rodríguez,17,0,10,20,Fuel system
1968,South African Grand Prix,Jack Brabham,18,0,5,16,Engine
1968,South African Grand Prix,Andrea de Adamich,19,0,7,13,Accident
1968,South African Grand Prix,Mike Spence,20,0,14,7,Fuel system
1968,South African Grand Prix,Brian Redman,21,0,21,4,Oil leak
1968,South African Grand Prix,Dave Charlton,22,0,14,3,Differential
1968,South African Grand Prix,Ludovico Scarfiotti,23,0,15,2,Water pipe
1968,Spanish Grand Prix,Graham Hill,1,9,6,90,RAS
1968,Spanish Grand Prix,Denny Hulme,2,6,3,90,RAS
1968,Spanish Grand Prix,Brian Redman,3,4,13,89,RAS
1968,Spanish Grand Prix,Ludovico Scarfiotti,4,3,12,89,RAS
1968,Spanish Grand Prix,Jean-Pierre Beltoise,5,2,5,81,RAS
1968,Spanish Grand Prix,Bruce McLaren,6,0,4,77,Oil leak
1968,Spanish Grand Prix,John Surtees,7,0,7,74,Gearbox
1968,Spanish Grand Prix,Jo Siffert,8,0,10,62,Transmission
1968,Spanish Grand Prix,Chris Amon,9,0,1,57,Fuel pump
1968,Spanish Grand Prix,Piers Courage,10,0,11,52,Fuel pump
1968,Spanish Grand Prix,Pedro Rodríguez,11,0,2,27,Accident
1968,Spanish Grand Prix,Jacky Ickx,12,0,8,13,Ignition
1968,Spanish Grand Prix,Jochen Rindt,13,0,9,10,Oil pressure
1968,Spanish Grand Prix,Jack Brabham,14,0,0,0,Withdrew
1968,Monaco Grand Prix,Graham Hill,1,9,1,80,RAS
1968,Monaco Grand Prix,Richard Attwood,2,6,6,80,RAS
1968,Monaco Grand Prix,Lucien Bianchi,3,4,14,76,RAS
1968,Monaco Grand Prix,Ludovico Scarfiotti,4,3,15,76,RAS
1968,Monaco Grand Prix,Denny Hulme,5,2,10,73,RAS
1968,Monaco Grand Prix,John Surtees,6,0,4,16,Gearbox
1968,Monaco Grand Prix,Pedro Rodríguez,7,0,9,16,Accident
1968,Monaco Grand Prix,Jo Siffert,8,0,3,17,Differential
1968,Monaco Grand Prix,Jean-Pierre Beltoise,9,0,8,11,Accident
1968,Monaco Grand Prix,Piers Courage,10,0,11,11,Chassis
1968,Monaco Grand Prix,Dan Gurney,11,0,16,9,Engine
1968,Monaco Grand Prix,Jochen Rindt,12,0,5,8,Accident
1968,Monaco Grand Prix,Jack Brabham,13,0,12,7,Suspension
1968,Monaco Grand Prix,Johnny Servoz-Gavin,14,0,2,3,Halfshaft
1968,Monaco Grand Prix,Bruce McLaren,15,0,7,0,Accident
1968,Monaco Grand Prix,Jackie Oliver,16,0,13,0,Accident
1968,Belgian Grand Prix,Bruce McLaren,1,9,6,28,RAS
1968,Belgian Grand Prix,Pedro Rodríguez,2,6,8,28,RAS
1968,Belgian Grand Prix,Jacky Ickx,3,4,3,28,RAS
1968,Belgian Grand Prix,Jackie Stewart,4,3,2,27,Out of fuel
1968,Belgian Grand Prix,Jackie Oliver,5,2,15,26,Transmission
1968,Belgian Grand Prix,Lucien Bianchi,6,1,12,26,RAS
1968,Belgian Grand Prix,Jo Siffert,7,0,9,25,Oil pressure
1968,Belgian Grand Prix,Jean-Pierre Beltoise,8,0,13,25,RAS
1968,Belgian Grand Prix,Piers Courage,9,0,7,22,Engine
1968,Belgian Grand Prix,Denny Hulme,10,0,5,18,Halfshaft
1968,Belgian Grand Prix,John Surtees,11,0,4,11,Suspension
1968,Belgian Grand Prix,Chris Amon,12,0,1,8,Radiator
1968,Belgian Grand Prix,Brian Redman,13,0,11,6,Spun off
1968,Belgian Grand Prix,Richard Attwood,14,0,18,6,Oil pipe
1968,Belgian Grand Prix,Jack Brabham,15,0,10,6,Throttle
1968,Belgian Grand Prix,Graham Hill,16,0,14,5,Halfshaft
1968,Belgian Grand Prix,Jochen Rindt,17,0,17,5,Engine
1968,Belgian Grand Prix,Jo Bonnier,18,0,16,1,Wheel
1968,Dutch Grand Prix,Jackie Stewart,1,9,5,90,RAS
1968,Dutch Grand Prix,Jean-Pierre Beltoise,2,6,16,90,RAS
1968,Dutch Grand Prix,Pedro Rodríguez,3,4,11,89,RAS
1968,Dutch Grand Prix,Jacky Ickx,4,3,6,88,RAS
1968,Dutch Grand Prix,Silvio Moser,5,2,7,87,RAS
1968,Dutch Grand Prix,Chris Amon,6,1,1,85,RAS
