sSeason,gpID,driverID,sPos,sPoints,sGrid,sLaps,sInc
1998,Australian Grand Prix,Mika Häkkinen,1,10,1,58,RAS
1998,Australian Grand Prix,David Coulthard,2,6,2,58,RAS
1998,Australian Grand Prix,Heinz-Harald Frentzen,3,4,6,57,RAS
1998,Australian Grand Prix,Eddie Irvine,4,3,8,57,RAS
1998,Australian Grand Prix,Jacques Villeneuve,5,2,4,57,RAS
1998,Australian Grand Prix,Johnny Herbert,6,1,5,57,RAS
1998,Australian Grand Prix,Alexander Wurz,7,0,11,57,RAS
1998,Australian Grand Prix,Damon Hill,8,0,10,57,RAS
1998,Australian Grand Prix,Olivier Panis,9,0,21,57,RAS
1998,Australian Grand Prix,Giancarlo Fisichella,10,0,7,43,Broken wing
1998,Australian Grand Prix,Jean Alesi,11,0,12,41,Engine
1998,Australian Grand Prix,Jarno Trulli,12,0,15,26,Gearbox
1998,Australian Grand Prix,Ricardo Rosset,13,0,19,25,Gearbox
1998,Australian Grand Prix,Mika Salo,14,0,16,23,Gearbox
1998,Australian Grand Prix,Esteban Tuero,15,0,17,22,Engine
1998,Australian Grand Prix,Shinji Nakano,16,0,22,8,Halfshaft
1998,Australian Grand Prix,Michael Schumacher,17,0,3,5,Engine
1998,Australian Grand Prix,Pedro Diniz,18,0,20,2,Gearbox
1998,Australian Grand Prix,Ralf Schumacher,19,0,9,1,Collision
1998,Australian Grand Prix,Jan Magnussen,20,0,18,1,Collision
1998,Australian Grand Prix,Toranosuke Takagi,21,0,13,1,Spun off
1998,Australian Grand Prix,Rubens Barrichello,22,0,14,0,Gearbox
1998,Brazilian Grand Prix,Mika Häkkinen,1,10,1,72,RAS
1998,Brazilian Grand Prix,David Coulthard,2,6,2,72,RAS
1998,Brazilian Grand Prix,Michael Schumacher,3,4,4,72,RAS
1998,Brazilian Grand Prix,Alexander Wurz,4,3,5,72,RAS
1998,Brazilian Grand Prix,Heinz-Harald Frentzen,5,2,3,71,RAS
1998,Brazilian Grand Prix,Giancarlo Fisichella,6,1,7,71,RAS
1998,Brazilian Grand Prix,Jacques Villeneuve,7,0,10,71,RAS
1998,Brazilian Grand Prix,Eddie Irvine,8,0,6,71,RAS
1998,Brazilian Grand Prix,Jean Alesi,9,0,15,71,RAS
1998,Brazilian Grand Prix,Jan Magnussen,10,0,16,70,RAS
1998,Brazilian Grand Prix,Johnny Herbert,11,0,14,67,Injury
1998,Brazilian Grand Prix,Damon Hill,12,0,11,70,DQ
1998,Brazilian Grand Prix,Olivier Panis,13,0,9,63,Engine
1998,Brazilian Grand Prix,Rubens Barrichello,14,0,13,56,Gearbox
1998,Brazilian Grand Prix,Ricardo Rosset,15,0,21,52,Gearbox
1998,Brazilian Grand Prix,Esteban Tuero,16,0,19,44,Throttle
1998,Brazilian Grand Prix,Pedro Diniz,17,0,22,26,Gearbox
1998,Brazilian Grand Prix,Toranosuke Takagi,18,0,17,19,Engine
1998,Brazilian Grand Prix,Mika Salo,19,0,20,18,Engine
1998,Brazilian Grand Prix,Jarno Trulli,20,0,12,17,Fuel pump
1998,Brazilian Grand Prix,Shinji Nakano,21,0,18,3,Spun off
1998,Brazilian Grand Prix,Ralf Schumacher,22,0,8,0,Spun off
1998,Argentine Grand Prix,Michael Schumacher,1,10,2,72,RAS
1998,Argentine Grand Prix,Mika Häkkinen,2,6,3,72,RAS
1998,Argentine Grand Prix,Eddie Irvine,3,4,4,72,RAS
1998,Argentine Grand Prix,Alexander Wurz,4,3,8,72,RAS
1998,Argentine Grand Prix,Jean Alesi,5,2,11,72,RAS
1998,Argentine Grand Prix,David Coulthard,6,1,1,72,RAS
1998,Argentine Grand Prix,Giancarlo Fisichella,7,0,10,72,RAS
1998,Argentine Grand Prix,Damon Hill,8,0,9,71,RAS
1998,Argentine Grand Prix,Heinz-Harald Frentzen,9,0,6,71,RAS
1998,Argentine Grand Prix,Rubens Barrichello,10,0,14,70,RAS
1998,Argentine Grand Prix,Jarno Trulli,11,0,16,70,RAS
1998,Argentine Grand Prix,Toranosuke Takagi,12,0,13,70,RAS
1998,Argentine Grand Prix,Shinji Nakano,13,0,19,69,RAS
1998,Argentine Grand Prix,Ricardo Rosset,14,0,21,68,RAS
1998,Argentine Grand Prix,Olivier Panis,15,0,15,65,Engine
1998,Argentine Grand Prix,Esteban Tuero,16,0,20,63,Spun off
1998,Argentine Grand Prix,Jacques Villeneuve,17,0,7,52,Collision
1998,Argentine Grand Prix,Johnny Herbert,18,0,12,46,Collision
1998,Argentine Grand Prix,Ralf Schumacher,19,0,5,22,Suspension
1998,Argentine Grand Prix,Mika Salo,20,0,17,18,Gearbox
1998,Argentine Grand Prix,Jan Magnussen,21,0,22,17,Transmission
1998,Argentine Grand Prix,Pedro Diniz,22,0,18,13,Gearbox
1998,San Marino Grand Prix,David Coulthard,1,10,1,62,RAS
1998,San Marino Grand Prix,Michael Schumacher,2,6,3,62,RAS
1998,San Marino Grand Prix,Eddie Irvine,3,4,4,62,RAS
1998,San Marino Grand Prix,Jacques Villeneuve,4,3,6,62,RAS
1998,San Marino Grand Prix,Heinz-Harald Frentzen,5,2,8,62,RAS
1998,San Marino Grand Prix,Jean Alesi,6,1,12,61,RAS
1998,San Marino Grand Prix,Ralf Schumacher,7,0,9,60,RAS
1998,San Marino Grand Prix,Esteban Tuero,8,0,19,60,RAS
1998,San Marino Grand Prix,Mika Salo,9,0,14,60,RAS
1998,San Marino Grand Prix,Damon Hill,10,0,7,57,Hydraulics
1998,San Marino Grand Prix,Olivier Panis,11,0,13,56,RAS
1998,San Marino Grand Prix,Ricardo Rosset,12,0,22,48,Engine
1998,San Marino Grand Prix,Toranosuke Takagi,13,0,15,40,Engine
1998,San Marino Grand Prix,Jarno Trulli,14,0,16,34,Throttle
1998,San Marino Grand Prix,Shinji Nakano,15,0,21,27,Engine
1998,San Marino Grand Prix,Pedro Diniz,16,0,18,18,Engine
1998,San Marino Grand Prix,Mika Häkkinen,17,0,2,17,Gearbox
1998,San Marino Grand Prix,Giancarlo Fisichella,18,0,10,17,Spun off
1998,San Marino Grand Prix,Alexander Wurz,19,0,5,17,Engine
1998,San Marino Grand Prix,Johnny Herbert,20,0,11,12,Puncture
1998,San Marino Grand Prix,Jan Magnussen,21,0,20,8,Transmission
1998,San Marino Grand Prix,Rubens Barrichello,22,0,17,0,Spun off
1998,Spanish Grand Prix,Mika Häkkinen,1,10,1,65,RAS
1998,Spanish Grand Prix,David Coulthard,2,6,2,65,RAS
1998,Spanish Grand Prix,Michael Schumacher,3,4,3,65,RAS
1998,Spanish Grand Prix,Alexander Wurz,4,3,5,65,RAS
1998,Spanish Grand Prix,Rubens Barrichello,5,2,9,64,RAS
1998,Spanish Grand Prix,Jacques Villeneuve,6,1,10,64,RAS
1998,Spanish Grand Prix,Johnny Herbert,7,0,7,64,RAS
1998,Spanish Grand Prix,Heinz-Harald Frentzen,8,0,13,63,RAS
1998,Spanish Grand Prix,Jarno Trulli,9,0,16,63,RAS
1998,Spanish Grand Prix,Jean Alesi,10,0,14,63,RAS
1998,Spanish Grand Prix,Ralf Schumacher,11,0,11,63,RAS
1998,Spanish Grand Prix,Jan Magnussen,12,0,18,63,RAS
1998,Spanish Grand Prix,Toranosuke Takagi,13,0,21,63,RAS
1998,Spanish Grand Prix,Shinji Nakano,14,0,20,63,RAS
1998,Spanish Grand Prix,Esteban Tuero,15,0,19,63,RAS
1998,Spanish Grand Prix,Olivier Panis,16,0,12,60,RAS
1998,Spanish Grand Prix,Damon Hill,17,0,8,46,Engine
1998,Spanish Grand Prix,Eddie Irvine,18,0,6,28,Collision
1998,Spanish Grand Prix,Giancarlo Fisichella,19,0,4,28,Collision
1998,Spanish Grand Prix,Mika Salo,20,0,17,21,Engine
1998,Spanish Grand Prix,Pedro Diniz,21,0,15,20,Engine
1998,Monaco Grand Prix,Mika Häkkinen,1,10,1,78,RAS
1998,Monaco Grand Prix,Giancarlo Fisichella,2,6,3,78,RAS
1998,Monaco Grand Prix,Eddie Irvine,3,4,7,78,RAS
1998,Monaco Grand Prix,Mika Salo,4,3,8,78,RAS
1998,Monaco Grand Prix,Jacques Villeneuve,5,2,13,77,RAS
1998,Monaco Grand Prix,Pedro Diniz,6,1,12,77,RAS
1998,Monaco Grand Prix,Johnny Herbert,7,0,9,77,RAS
1998,Monaco Grand Prix,Damon Hill,8,0,15,76,RAS
1998,Monaco Grand Prix,Shinji Nakano,9,0,19,76,RAS
1998,Monaco Grand Prix,Michael Schumacher,10,0,4,76,RAS
1998,Monaco Grand Prix,Toranosuke Takagi,11,0,20,76,RAS
1998,Monaco Grand Prix,Jean Alesi,12,0,11,72,Gearbox
1998,Monaco Grand Prix,Jarno Trulli,13,0,10,56,Gearbox
1998,Monaco Grand Prix,Olivier Panis,14,0,18,49,Wheel
1998,Monaco Grand Prix,Ralf Schumacher,15,0,16,44,Suspension
1998,Monaco Grand Prix,Alexander Wurz,16,0,6,42,Spun off
1998,Monaco Grand Prix,Jan Magnussen,17,0,17,30,Suspension
1998,Monaco Grand Prix,David Coulthard,18,0,2,17,Engine
1998,Monaco Grand Prix,Rubens Barrichello,19,0,14,11,Suspension
1998,Monaco Grand Prix,Heinz-Harald Frentzen,20,0,5,5,Collision
1998,Monaco Grand Prix,Esteban Tuero,21,0,21,0,Spun off
1998,Canadian Grand Prix,Michael Schumacher,1,10,3,69,RAS
1998,Canadian Grand Prix,Giancarlo Fisichella,2,6,4,69,RAS
1998,Canadian Grand Prix,Eddie Irvine,3,4,8,69,RAS
1998,Canadian Grand Prix,Alexander Wurz,4,3,11,69,RAS
1998,Canadian Grand Prix,Rubens Barrichello,5,2,13,69,RAS
1998,Canadian Grand Prix,Jan Magnussen,6,1,20,68,RAS
1998,Canadian Grand Prix,Shinji Nakano,7,0,18,68,RAS
1998,Canadian Grand Prix,Ricardo Rosset,8,0,22,68,RAS
1998,Canadian Grand Prix,Pedro Diniz,9,0,19,68,RAS
1998,Canadian Grand Prix,Jacques Villeneuve,10,0,6,63,RAS
1998,Canadian Grand Prix,Esteban Tuero,11,0,21,53,Electrical
1998,Canadian Grand Prix,Damon Hill,12,0,10,42,Electrical
1998,Canadian Grand Prix,Olivier Panis,13,0,15,39,Spun off
1998,Canadian Grand Prix,Heinz-Harald Frentzen,14,0,7,20,Spun off
1998,Canadian Grand Prix,David Coulthard,15,0,1,18,Throttle
1998,Canadian Grand Prix,Johnny Herbert,16,0,12,18,Spun off
1998,Canadian Grand Prix,Mika Salo,17,0,17,18,Accident
1998,Canadian Grand Prix,Mika Häkkinen,18,0,2,0,Gearbox
1998,Canadian Grand Prix,Ralf Schumacher,19,0,5,0,Gearbox
1998,Canadian Grand Prix,Jean Alesi,20,0,9,0,Collision
1998,Canadian Grand Prix,Jarno Trulli,21,0,14,0,Collision
1998,Canadian Grand Prix,Toranosuke Takagi,22,0,16,0,Transmission
1998,French Grand Prix,Michael Schumacher,1,10,2,71,RAS
1998,French Grand Prix,Eddie Irvine,2,6,4,71,RAS
1998,French Grand Prix,Mika Häkkinen,3,4,1,71,RAS
1998,French Grand Prix,Jacques Villeneuve,4,3,5,71,RAS
1998,French Grand Prix,Alexander Wurz,5,2,10,70,RAS
1998,French Grand Prix,David Coulthard,6,1,3,70,RAS
1998,French Grand Prix,Jean Alesi,7,0,11,70,RAS
1998,French Grand Prix,Johnny Herbert,8,0,13,70,RAS
1998,French Grand Prix,Giancarlo Fisichella,9,0,9,70,RAS
1998,French Grand Prix,Rubens Barrichello,10,0,14,69,RAS
1998,French Grand Prix,Olivier Panis,11,0,16,69,RAS
1998,French Grand Prix,Jos Verstappen,12,0,15,69,RAS
1998,French Grand Prix,Mika Salo,13,0,19,69,RAS
1998,French Grand Prix,Pedro Diniz,14,0,17,69,RAS
1998,French Grand Prix,Heinz-Harald Frentzen,15,0,8,68,Suspension
1998,French Grand Prix,Ralf Schumacher,16,0,6,68,RAS
1998,French Grand Prix,Shinji Nakano,17,0,21,65,Engine
1998,French Grand Prix,Toranosuke Takagi,18,0,20,60,Engine
1998,French Grand Prix,Jarno Trulli,19,0,12,55,Spun off
1998,French Grand Prix,Esteban Tuero,20,0,22,41,Gearbox
1998,French Grand Prix,Damon Hill,21,0,7,19,Hydraulics
1998,French Grand Prix,Ricardo Rosset,22,0,18,16,Hydraulics
1998,British Grand Prix,Michael Schumacher,1,10,2,60,RAS
1998,British Grand Prix,Mika Häkkinen,2,6,1,60,RAS
1998,British Grand Prix,Eddie Irvine,3,4,5,60,RAS
1998,British Grand Prix,Alexander Wurz,4,3,11,59,RAS
1998,British Grand Prix,Giancarlo Fisichella,5,2,10,59,RAS
1998,British Grand Prix,Ralf Schumacher,6,1,21,59,RAS
1998,British Grand Prix,Jacques Villeneuve,7,0,3,59,RAS
1998,British Grand Prix,Shinji Nakano,8,0,19,58,RAS
1998,British Grand Prix,Toranosuke Takagi,9,0,17,56,RAS
1998,British Grand Prix,Jean Alesi,10,0,8,53,Electrical
1998,British Grand Prix,Pedro Diniz,11,0,12,45,Spun off
1998,British Grand Prix,Olivier Panis,12,0,22,40,Spun off
1998,British Grand Prix,Rubens Barrichello,13,0,16,39,Spun off
1998,British Grand Prix,Jos Verstappen,14,0,15,38,Engine
1998,British Grand Prix,David Coulthard,15,0,4,37,Spun off
1998,British Grand Prix,Jarno Trulli,16,0,14,37,Spun off
1998,British Grand Prix,Ricardo Rosset,17,0,20,29,Spun off
1998,British Grand Prix,Esteban Tuero,18,0,18,29,Spun off
1998,British Grand Prix,Johnny Herbert,19,0,9,27,Spun off
1998,British Grand Prix,Mika Salo,20,0,13,27,Throttle
1998,British Grand Prix,Heinz-Harald Frentzen,21,0,6,15,Spun off
1998,British Grand Prix,Damon Hill,22,0,7,13,Spun off
1998,Austrian Grand Prix,Mika Häkkinen,1,10,3,71,RAS
1998,Austrian Grand Prix,David Coulthard,2,6,14,71,RAS
1998,Austrian Grand Prix,Michael Schumacher,3,4,4,71,RAS
1998,Austrian Grand Prix,Eddie Irvine,4,3,8,71,RAS
1998,Austrian Grand Prix,Ralf Schumacher,5,2,9,71,RAS
1998,Austrian Grand Prix,Jacques Villeneuve,6,1,11,71,RAS
1998,Austrian Grand Prix,Damon Hill,7,0,15,71,RAS
1998,Austrian Grand Prix,Johnny Herbert,8,0,18,70,RAS
1998,Austrian Grand Prix,Alexander Wurz,9,0,17,70,RAS
1998,Austrian Grand Prix,Jarno Trulli,10,0,16,70,RAS
1998,Austrian Grand Prix,Shinji Nakano,11,0,21,70,RAS
1998,Austrian Grand Prix,Ricardo Rosset,12,0,22,69,RAS
1998,Austrian Grand Prix,Jos Verstappen,13,0,12,51,Engine
1998,Austrian Grand Prix,Esteban Tuero,14,0,19,30,Spun off
